Entry,6169,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,5996,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Collepiano,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,4,23-27,Sagrantino 100%,Filetto di bue con salsa di Roquefort,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15.5,80,22,botte piccola,small oak,,,Italy,,,
1,0005996-1,6.34,6,35,1.42,50,,,,,,,,,3.9,,,,Montefalco Sagrantino Collepiano,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,3★-4★,23-27,Sagrantino 100%,Medaglioni di manzo con tartufo nero – Piccione allo spiedo – Filetto al tartufo nero – Guancia brasata alle spezie – Filetto di bue con salsa di Roquefort,89,3★-4★,89,nd,nd,,,Rosso fermo,Red Wine,15.5,80k,22,botte piccola,small oak,,,Italy,,,
2,6033,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino Valdimaggio,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,3,30-34,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,6,24,botte piccola,small oak,,,Italy,,,
2,6033,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino Valdimaggio,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,3,30-34,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,6,24,botte piccola,small oak,,,Italy,,,
2,6033,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino Valdimaggio,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,3,30-34,Sagrantino 100%,Cosciotto di agnello al forno,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,6,24,botte piccola,small oak,"Il rosso rubino impenetrabile dichiara  la ricchezza estrattiva. Richiama in progressione rosa canina, carcadè, alloro, ginepro e humus, poi cardamomo, legno di cedro e tabacco da pipa; più defilati appaiono i ricordi di mora di  rovo e visciola. In bocca si apprezzano la struttura e la decisa personalità; l'approccio tattile, il volume e la presa sapida disegnano un equilibrio ancora in divenire; epilogo coerente con l'olfatto. Matura per 2 anni in barrique ",,Italy,,,
2,6033,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino Valdimaggio,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,3,30-34,Sagrantino 100%,nd,88,3,88,nd,nd,,,Rosso fermo,Red Wine,14.5,6,24,botte piccola,small oak,,,Italy,,,
2,6033,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Valdimaggio,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,4,30-34,Sagrantino 100%,Guancia di vitello in umido,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15.5,6,24,botte piccola,small oak,,,Italy,,,
1,0006033-1,2.36,23,13,0.41,14,,,,,,,,,3.2,,,,Montefalco Sagrantino Valdimaggio,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,3★-4★,30-34,Sagrantino 100%,Cosciotto di agnello al forno – Guancia di vitello in umido,87,3★-4★,87,nd,nd,,,Rosso fermo,Red Wine,15.5,6k,24,botte piccola,small oak,,,Italy,,,
2,6008,,,,,,,,,,,,,,,2017,2012,,Montefalco Sagrantino Vigna Del Lago,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,3,28-32,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,6,-,-,-,,,Italy,,,
1,0006008-1,0.34,58,2,0.06,2,,,,,,,,,3,,,,Montefalco Sagrantino Vigna Del Lago,DOCG,Montefalco Sagrantino,Arnaldo Caprai,Umbria,3★,28-32,Sagrantino 100%,nd,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,14.5,6k,-,-,-,,,Italy,,,
2,5988,,,,,,,,,,,,,,,2017,2013,,Montefalco Sagrantino Bocale,DOCG,Montefalco Sagrantino,Bocale,Umbria,3,28-32,Sagrantino 100%,Palombacci di passo allo spiedo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,7,24,botte grande,big oak,"Fitta trama rosso rubino luminoso. Bouquet articolato che si apre su note fruttate di amarena, prugna, mirtilli  e ribes nero, per poi proseguire con speziatura scura, tostature di tabacco e cioccolato, rabarbaro e ricordi balsamici. Il volume di bocca è dato da una componente tannica cesellata in un incastro caldo e sapido, di grande godibilità e persistenza, con un finale in perfetta corrispondenza olfattiva. Riposa in botti da 10 ettolitri per 2 anni ",,Italy,,,
2,5988,,,,,,,,,,,,,,,2018,2014,,Montefalco Sagrantino Bocale,DOCG,Montefalco Sagrantino,Bocale,Umbria,3,28-32,Sagrantino 100%,Faraona alla ghiotta cotta allo spiedo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,7,24,botte grande,big oak,"Cupo rosso violaceo, impenetrabile. Naso autorevole e caratteriale: alterna sensazioni di marasca, viola, cacao  in polvere a erbe officinali e mallo di noce; a seguire speziatura scura e note intriganti di terra bagnata. Corpo pieno, sorso largo e saporito, caratterizzato da tannini di giovanile esuberanza bilanciati da una calda vena glicerica. Si congeda con una persistenza che richiama il frutto, su una scia sapida. Rimane in botti da 10 ettolitri per 2 anni, poi per 12 mesi in bottiglia. ",,Italy,,,
2,5988,,,,,,,,,,,,,,,2019,2015,,Montefalco Sagrantino Bocale,DOCG,Montefalco Sagrantino,Bocale,Umbria,3,28-32,Sagrantino 100%,Spezzatino di manzo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,12,24,botte grande,big oak,"Manto rubino scuro. Espressione olfattiva decisamente variegata su tinte calde: richiama confettura di frutti di bosco, prugna, viola, erbe aromatiche e nuance balsamiche di eucalipto, poi si distende su sensazioni speziate dolci, anice, cola, note terziarie di scatola  da sigaro e caffè a chiudere. L'impatto gustativo è deciso e prorompente;  il morbido abbraccio alcolico è ben contrastato da un tannino di grande verve ma di eccellente estrazione. Ricca la persistenza minerale dai ritorni fruttati e carcadè. Matura in botti da 10 ettolitri per 2 anni. ",,Italy,,,
2,5988,,,,,,,,,,,,,,,2020,2016,,Montefalco Sagrantino Bocale,DOCG,Montefalco Sagrantino,Bocale,Umbria,3,28-32,Sagrantino 100%,Tordi lardellati alla liquirizia,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,13,24,botte grande,big oak,"Rubino profondo e concentrato. Profilo odoroso poliedrico tra prugna scura e pepe di Sichuan, tra nuance patchouli  e un fondo di chinotto e china; in lontananza polvere di caffè e rosa canina. L'assaggio, profondo, incornicia un tannino deciso: la precisione nella trama rivela un futuro promettente, mentre la sinergica freschezza amplifica la percezione. La ricchezza estrattiva  e l'avvolgente alcolicità lasciano  intuire un senso di proporzione che si concretizzerà nel tempo. Fermentazione con macerazione di 40 giorni, poi sosta in botti da 10 ettolitri per 2 anni. ",,Italy,,,
2,5988,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino Bocale,DOCG,Montefalco Sagrantino,Bocale,Umbria,3,28-32,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,13,24,botte grande,big oak,,,Italy,,,
2,5988,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Bocale,DOCG,Montefalco Sagrantino,Bocale,Umbria,3,28-32,Sagrantino 100%,Cinghiale in umido,88,3,88,nd,nd,,,Rosso fermo,Red Wine,15.5,8,24,botte grande,big oak,,,Italy,,,
1,0005988-1,2.03,28,11,0.38,13,,,,,,,,,3,,,,Montefalco Sagrantino Bocale,DOCG,Montefalco Sagrantino,Bocale,Umbria,3★,28-32,Sagrantino 100%,Palombacci di passo allo spiedo – Faraona alla ghiotta cotta allo spiedo – Spezzatino di manzo – Tordi lardellati alla liquirizia – Cinghiale in umido,86.3,3★,86.3,nd,nd,,,Rosso fermo,Red Wine,15.5,8k,24,botte grande,big oak,,,Italy,,,
2,6043,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino Ennio,DOCG,Montefalco Sagrantino,Bocale,Umbria,4,48-52,Sagrantino 100%,Sella di agnello al forno,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15.5,1,24,botte piccola,small oak,"Abito rubino trasparente dalle delicate nuance granato. ll naso è un tuffo tra cuoio, tabacco kentucky, pepe nero e patchuli, che incorniciano le gemme più preziose: visciole sotto spirito, prugne succose e fondente alle amarene. All'assaggio è indomabile, giustamente tannico, dalla non banale acidità. Ottimo finale dai toni scuri di ginepro. Macerato con lieviti indigeni per 40 giorni, riposa per 2 anni in legno piccolo e 2 anni in bottiglia ",,Italy,,,
1,0006043-1,1,47,6,0.11,4,,,,,,,,,4,,,,Montefalco Sagrantino Ennio,DOCG,Montefalco Sagrantino,Bocale,Umbria,4★,48-52,Sagrantino 100%,Sella di agnello al forno,89,4★,89,nd,nd,,,Rosso fermo,Red Wine,15.5,1k,24,botte piccola,small oak,,,Italy,,,
2,6040,,,,,,,,,,,,,,,2020,2011,,Montefalco Sagrantino Vitruvio,DOCG,Montefalco Sagrantino,Briziarelli,Umbria,3,36-40,Sagrantino 100%,Crostino alla beccaccia,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,3,24,botte piccola,small oak,"Rubino profondo con richiami granato. Naso di viola essiccata, more di rovo in confettura, chiodi di garofano, gocce di cioccolato fondente e cenni balsamici. Al sorso mostra struttura ed equilibrio, con un volume nascosto da tannini  già ben integrati e una scia fresca e agrumata; si congeda lentamente accompagnato da ricordi speziati. Matura per 24 mesi in barrique. ",,Italy,,,
1,0006040-1,0.34,58,2,0.05,2,,,,,,,,,3,,,,Montefalco Sagrantino Vitruvio,DOCG,Montefalco Sagrantino,Briziarelli,Umbria,3★,36-40,Sagrantino 100%,Crostino alla beccaccia,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,15.5,3k,24,botte piccola,small oak,,,Italy,,,
2,5974,,,,,,,,,,,,,,,2017,2012,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,20-24,Sagrantino 100%,Stracotto di chianina,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,10,18,botte grande,big oak,"Rubino concentrato di bella luminosità Approdo olfattivo tutto mediterraneo: sfilano intense sensazioni di frutti di bosco e confettura di visciole, seguite da mirto, ginepro, polvere di caffè, legno di cedro e spezie dolci a rifinire il tutto. Saporito e di nobile estrazione tannica, la calda traccia calorica lo rende potente, ma non pesante. Nella persistenza insiste su toni di chinotto ed erbe aromatiche. Riposa per 18 mesi in botti da 26 ettolitri. ",,Italy,,,
2,5974,,,,,,,,,,,,,,,2018,2013,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,20-24,Sagrantino 100%,Capretto al forno,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,10,18,botte grande,big oak,"Rubino intenso con riflessi granato appena accennati. Spalanca un trionfo di frutta e fiori, fragola, lampone, visciola, rosa e peonia. Poi si assesta su toni più classici, liberando sentori di bacche e foglie secche, radice di liquirizia, aghi di pino e humus. Deciso e presente anche in bocca; la corroborante alcolicità  e il tannino compatto e saporito si giocheranno la partita degli equilibri  nei prossimi anni; l'indole giovanile non limita un'estensione aromatica di lunga persistenza, che si conclude nitidamente fruttata. Matura per 2 anni in botti da 25 ettolitri. ",,Italy,,,
2,5974,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,20-24,Sagrantino 100%,Gulash con paprica dolce,86,3,86,nd,nd,,,Rosso fermo,Red Wine,16,10,24,botte grande,big oak,"Rosso rubino impenetrabile, con lievi riflessi granato. Al naso si alternano toni di frutta scura, ribes, visciola, petali freschi di viola e bacche di ginepro,  poi spezie dolci, grafite e delicati  effluvi balsamici. In bocca il tannino è pregevole e perfettamente integrato nella solida struttura, composta da calore alcolico e avvolgente morbidezza. Finale lungo e coerente col profilo olfattivo. Riposa per 24 mesi in botti da 26 ettolitri ",,Italy,,,
2,5974,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,20-24,Sagrantino 100%,Carrè di agnello al tartufo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,10,24,botte grande,big oak,"Manto rubino dai riflessi granato. Naso intenso e sfaccettato che si snoda tra frutti di bosco, confettura di prugne, rosa, peonia, bacche di ginepro e radice di liquirizia. Palato pieno e avvolgente, equilibrato nelle proporzioni, con un tannino rifinito; chiusura su cenni di frutta in confettura. Matura per 2 anni in botti da 26 ettolitri. ",,Italy,,,
2,5974,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,20-24,Sagrantino 100%,Fegatelli allo spiedo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,10,18,botte grande,big oak,"Vivido rosso rubino concentrato. Olfatto coinvolgente, in cui si percepiscono fragoline di bosco, ciliegie, more di gelso, rosmarino e sottobosco; seguono chiodi di garofano e noce moscata, con una sfumatura di polvere di caffè. Il sorso evidenzia una trama tannica fine e incisiva, alla quale si contrappone una calda dotazione alcolica. Lungo finale fruttato. Matura in botti da 26 ettolitri per 18 mesi. ",,Italy,,,
2,5974,,,,,,,,,,,,,,,2022,2017,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,20-24,Sagrantino 100%,nd,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,10,18,botte grande,big oak,,,Italy,,,
2,5974,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,20-24,Sagrantino 100%,Piccione ai porcini e tartufo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15.5,10,18,botte grande,big oak,,,Italy,,,
1,0005974-1,2.04,26,11,0.52,18,,,,,,,,,3,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3★,20-24,Sagrantino 100%,Capretto al forno – Gulash con paprica dolce – Carrè di agnello al tartufo – Fegatelli allo spiedo – Piccione ai porcini e tartufo,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,15.5,10k,18,botte grande,big oak,,,Italy,,,
2,6032,,,,,,,,,,,,,,,2019,2014,,Montefalco Sagrantino Sacrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,43-47,Sagrantino 100%,Brasato al Sagrantino,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,1,24,botte grande,big oak,"Rubino di tipica concentrazione, con riflessi granato. L'impatto olfattivo colpisce subito per eleganza: confettura di prugne, amarene sotto spirito, noce moscata, su un sottofondo di caffè e polvere di cacao. Autoritario l'assaggio, imponente, ma dal tannino cesellato, cui si contrappone una trama calorica che ne sospinge il lungo finale su ricordi di frutti scuri. Matura in botti di rovere austriaco per 24 mesi, poi affina un anno in bottiglia ",,Italy,,,
2,6032,,,,,,,,,,,,,,,2020,2015,,Montefalco Sagrantino Sacrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,43-47,Sagrantino 100%,Piccione allo spiedo,86,3,86,nd,nd,,,Rosso fermo,Red Wine,15,1,24,botte grande,big oak,"Rosso rubino profondo, con riflessi granato. Profilo olfattivo intrigante e di grande eleganza: confettura di ciliegia, visciola sotto spirito, foglie secche, tabacco; nel finale si arricchisce di toni di caffè e cacao amaro. Sorso deciso e prorompente, in cui il tannino di nobile fattura si rapporta ottimamente con la traccia calorica, mitigando la sua vigoria persistenza lunga e dall'indelebile ricordo fruttato. Riposa in botti di rovere per 24 mesi ",,Italy,,,
2,6032,,,,,,,,,,,,,,,2021,2016,,Montefalco Sagrantino Sacrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,43-47,Sagrantino 100%,Cinghiale in salmì,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,1,24,botte grande,big oak,"Rubino molto intenso con bordo lievemente granato, lento a muoversi. Ventaglio olfattivo ricco di sfaccettature. alterna confettura di mora di rovo, mirtillo, violetta, rosa essiccata, china, pepe nero, liquirizia, per poi deviare su tabacco scuro e cioccolato. Al palato il tannino setoso e al contempo la potente struttura non offuscano una autentica finezza e una gustosa persistenza, dai rimandi fruttati e speziati. Matura per 24 mesi in botte di rovere austriaco. ",,Italy,,,
2,6032,,,,,,,,,,,,,,,2023,2018,,Montefalco Sagrantino Sacrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3,43-47,Sagrantino 100%,Filetto di cervo ai mirtilli,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14.5,1,24,botte grande,big oak,"Manto rubino splendente. IL racconto olfattivo è ricco: more in contettura succo di mirtillo, pepe e liquirizia anticipano tracce balsamiche e di soltobosco. IL soiso è piacevole, la Gecisa tannicità sì integra con la generosa forza calorica regalando una Lunga persistenza dagli aromi ",,Italy,,,
1,0006032-1,1.35,38,8,0.17,6,,,,,,,,,3,,,,Montefalco Sagrantino Sacrantino,DOCG,Montefalco Sagrantino,Cantina Pardi,Umbria,3★,43-47,Sagrantino 100%,Brasato al Sagrantino – Piccione allo spiedo – Cinghiale in salmì – Filetto di cervo ai mirtilli,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,14.5,1k,24,botte grande,big oak,,,Italy,,,
2,6169,,,,,,,,,,,,,,,2023,2016,,Montefalco Sagrantino Villarode,DOCG,Montefalco Sagrantino,Cesarini Sartori,Umbria,4,23-27,Sagrantino 100%,Brasato di lepre con riduzione di vino rosso,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15,30,24,botte grande,big oak,,,Italy,,,
1,0006169-1,1,47,6,0.22,8,,,,,,,,,4,NEW,,,Montefalco Sagrantino Villarode,DOCG,Montefalco Sagrantino,Cesarini Sartori,Umbria,4★,23-27,Sagrantino 100%,Brasato di lepre con riduzione di vino rosso,89,4★,89,nd,nd,,,Rosso fermo,Red Wine,15,30k,24,botte grande,big oak,,,Italy,,,
2,6009,,,,,,,,,,,,,,,2018,2010,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Colle Ciocco,Umbria,4,17-21,Sagrantino 100%,Formaggio di fossa,89,4,89,nd,nd,,,Rosso fermo,Red Wine,15,5,18,botte grande,big oak,"Tonalità granato dalla trama compatta. Il ventaglio olfattivo, variegato, spazia dalle sfumature di amarena, prugna, ribes nero e fiori appassiti a quelle di polvere di caffè, grani di pepe, anice stellato; poi ancora sottobosco, muschio e incursioni balsamiche. Struttura poderosa, dinamica, cangiante, ha un'impalcatura di estremo equilibrio tra sensazioni delicatamente calde e fruttate e un soffio tannico di classe; finale fresco  e sapido. Riposa per 18 mesi in botte  da 25 ettolitri e poi affina 36 mesi in bottiglia. ",,Italy,,,
1,0006009-1,1,47,6,0.29,10,,,,,,,,,4,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Colle Ciocco,Umbria,4★,17-21,Sagrantino 100%,Formaggio di fossa,89,4★,89,nd,nd,,,Rosso fermo,Red Wine,15,5k,18,botte grande,big oak,,,Italy,,,
2,6036,,,,,,,,,,,,,,,2020,2012,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Colpetrone,Umbria,3,18-22,Sagrantino 100%,Cinghiale in salmì,86,3,86,nd,nd,,,Rosso fermo,Red Wine,14,150,12,botte piccola,small oak,"Luminoso rosso rubino dai riflessi granato. Intensi sentori di frutti rossi, mora di gelso, rosa essiccata anticipano sbuffi di pepe nero, sottobosco, tartufo, chiodi di garofano e una leggera nota boisé. Al palato il muscoloso tannino tende a equilibrarsi con la componente alcolica, regalando un intenso sorso che sfuma dopo lunga persistenza  e richiama nel finale la confettura di mora. Maturazione in barrique di rovere francese per un anno e affinamento in bottiglia per 26 mesi. ",,Italy,,,
1,0006036-1,0.34,58,2,0.09,3,,,,,,,,,3,,,,Montefalco Sagrantino,DOCG,Montefalco Sagrantino,Colpetrone,Umbria,3★,18-22,Sagrantino 100%,Cinghiale in salmì,86,3★,86,nd,nd,,,Rosso fermo,Red Wine,14,150k,12,botte piccola,small oak,,,Italy,,,
2,6047,,,,,,,,,,,,,,,2022,2013,,Montefalco Sagrantino Memoira,DOCG,Montefalco Sagrantino,Colpetrone,Umbria,3,17-21,Sagrantino 100%,Bistecca di cervo,88,3,88,nd,nd,,,Rosso fermo,Red Wine,15.5,3,12,botte,oak,"Rubino con vividi riflessi color melagrana. Rintocchi di more di rovo, viole appassite e scorza di arancia invitano spezie scure, bacche di ginepro, cacao e tabacco. Caldo e pieno al palato, im- ponente nella massa e sostenuto dalla vena fresca e dal tannino che converge verso una lunga chiosa",,Italy,,,
