Entry,0006643,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
1,0006590-1,1.13,26,19,1.05,22,,,,,,,,,2.8,,,Superiore,Vermentino Di Gallura Superiore Bianco Smeraldo,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,2★-3★,16-20,Vermentino 100%,Scaloppa di tacchino ai funghi – Rombo all'isolana – Fregula con scampi e asparagi – Cavatelli con cozze e fagioli,85.3,0★,85.3,nd,nd,,,Bianco fermo,White Wine,14,3k,6,acciaio,steel,,,Italy,,,
2,0006612,,,,,,,,,,,,,,,2017,2015,,Vermentino Di Gallura Terra E Mare,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3,10-14,Vermentino 100%,Risotto ai frutti di mare,86,,86,,na,,,Bianco fermo,White Wine,13.5,16,6,acciaio,steel,"Paglierino vivido. Palette odorosapercorsa da suggestioni di pera williams,pesca tabacchiera, caramelle alla frutta,fiori gialli ed erbe aromatiche. Si proponeal palato con una struttura ricca da cuiemergono vivace freschezza e nitidasapidità, quasi salina, ben assortitagrazie al sostegno della componenteglicerica e della dote alcolica. Lungofinale ammandorlato. Solo acciaio per 6mesi",,Italy,,,
2,0006612,,,,,,,,,,,,,,,2018,2016,,Vermentino Di Gallura Terra E Mare,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3,9-13,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,13.5,25,6,acciaio,steel,,,Italy,,,
2,0006612,,,,,,,,,,,,,,,2019,2017,,Vermentino Di Gallura Terra E Mare,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3,12-16,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,13.5,11,6,acciaio,steel,,,Italy,,,
2,0006612,,,,,,,,,,,,,,,2020,2018,,Vermentino Di Gallura Terra E Mare,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3,10-14,Vermentino 100%,Rana pescatrice con salsa allo zafferano,86,,86,,na,,,Bianco fermo,White Wine,13.5,25,6,acciaio,steel,"Affascinante giallo paglierino, di grande luminosità. Fini sentori richiamano  il mazzetto di erbe aromatiche, con basilico e origano in primo piano, seguiti da nuance tropicali di ananas, papaia  e melone; sopraggiungono ricordi  di crema pasticciera; poi sfuma su suggestioni salmastro-iodate. Elegante e fine anche al palato, con l’acidità sferzante che gioca con le componenti alcol-gliceriche e accompagna, coerente, gli aromi di bocca; finale lungo, invitante, che riecheggia le note fruttate e sapide. Solo acciaio per 6 mesi, sui lieviti per 4. ",,Italy,,,
2,0006612,,,,,,,,,,,,,,,2021,2019,,Vermentino Di Gallura Terra E Mare,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3,11-15,Vermentino 100%,nd,86,,86,,na,,,Bianco fermo,White Wine,13.5,25,6,acciaio,steel,,,Italy,,,
1,0006612-1,1.69,16,28,2.18,47,,,,,,,,,3.0,,,,Vermentino Di Gallura Terra E Mare,DOCG,Vermentino Di Gallura,Unmaredivino,Sardegna,3★,11-15,Vermentino 100%,Risotto ai frutti di mare – Rana pescatrice con salsa allo zafferano – ,86.0,0★,86.0,nd,nd,,,Bianco fermo,White Wine,13.5,25k,6,acciaio,steel,,,Italy,,,
2,0006599,,,,,,,,,,,,,,,2017,2015,Superiore,Vermentino Di Gallura Superiore Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3,8-12,Vermentino 100%,Rana pescatrice con salsa allo zafferano,86,,86,,na,,,Bianco fermo,White Wine,14,75,4,acciaio,steel,"Vivaci riflessi verdolini su sfondopaglierino. Trama olfattiva dinamica eintensa tra profumi di miele di lavanda,mandorle amare e leggere note dibiancospino. Freschezza che connota ilsorso fin dall'esordio, trattenuta a stentoda drappi morbidi e calore alcolico. Uvaspina e mineralità salmastra mentrecala, lungo e appagante, il sipario. Inacciaio per 4 mesi",,Italy,,,
2,0006599,,,,,,,,,,,,,,,2018,2016,Superiore,Vermentino Di Gallura Superiore Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3,14-18,Vermentino 100%,Baccalà alla ghiotta,86,,86,,na,,,Bianco fermo,White Wine,14,80,4,acciaio,steel,"Brillante paglierino con riflessi verdoliniProfilo olfattivo di grande intensitàsegnato da una base agrumata,dalla quale emergono eleganti notebalsamiche e di erbe aromatichefinocchietto, salvia e timo su tutte.Chiusura affidata a espressioni iodate eminerali. Grande corrispondenza gusto-olfattiva, in cui sapidità e freschezzadominano la scena. Assaggioavvolgente e dinamico, che riproponeuna ritmica alternanza tra morbidezzee durezze. Finale lungo e salino conritorno vegetale. Di certo una delleinterpretazioni più valide della Docggallurese. Acciaio con bàtonnage per 4mesi",,Italy,,,
2,0006599,,,,,,,,,,,,,,,2019,2017,Superiore,Vermentino Di Gallura Superiore Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3,15-19,Vermentino 100%,Ricciola al cartoccio,86,,86,,na,,,Bianco fermo,White Wine,14,75,6,acciaio,steel,"Paglierino brillante. Bouquet ricco  e al tempo stesso raffinato, da cui sprigionano frutti tropicali intrecciati con fresie ed elicriso; sfuma su venature ammandorlate, salmastre e minerali. Convince il corpo, di solida compostezza, in cui si integrano in armonica simbiosi la dote alcolica, lo spessore glicerico e l'affilato binomio fresco-sapido; dissolve lentamente e conferma il ricordo della mandorla Sosta per 6 mesi in acciaio. ",,Italy,,,
2,0006599,,,,,,,,,,,,,,,2020,2018,Superiore,Vermentino Di Gallura Superiore Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3,15-19,Vermentino 100%,Zuppa di pesce,86,,86,,na,,,Bianco fermo,White Wine,14,70,6,acciaio,steel,"Paglierino con riflessi verdolini. Esprime un bouquet di sottili fragranze di pera, melone, mandorla dolce, elicriso e salvia; venature iodate in dissolvenza. Convincente al gusto, mostra una struttura di rilievo e ben organizzata, con una felice contrapposizione tra le morbidezze e il vivace binomio fresco- sapido; sorso pieno e avvolgente, che si distende al palato senza scomporsi e sfuma su una piacevole scia ammandorlata. Per 6 mesi in acciaio.  ",,Italy,,,
2,0006599,,,,,,,,,,,,,,,2021,2019,Superiore,Vermentino Di Gallura Superiore Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3,15-19,Vermentino 100%,Involtini di pesce spada alla siciliana,86,,86,,na,,,Bianco fermo,White Wine,14,90,5,acciaio,steel,"Paglierino luminoso. Fragranze di pesca bianca, pompelmo e cedro sono seguite da timo, mirto e sfalcio di fieno. Gusto di grande linearità e gradevolezza  le sensazioni pseudocaloriche si dispongono al palato con misura  e in virtuosa relazione con la verve acido-sapida. Risultato complessivo  di convincente equilibrio per tutta  la lunghezza del sorso, di certa persistenza. Chiusura finale siglata da un bouquet di erbe mediterranee. Per 5 mesi in acciaio. ",,Italy,,,
2,0006599,,,,,,,,,,,,,,,2022,2020,Superiore,Vermentino Di Gallura Superiore Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,5,18-22,Vermentino 100%,Risotto agli scampi,91,,91,,na,,,Bianco fermo,White Wine,14,80,5,acciaio,steel,"Paglierino con screziature verdoline. Eleganti percezioni di pom- pelmo, ananas e pesca si accompagnano a richiami di timo, gine- pro e a sottili sfumature resinose. Sorso di precisa linearità, inten- so, complesso, dalla coralità perfetta e dalla tattilità coinvolgente; raffinato finale dall’intrigante timbro esotico.",,Italy,,,
2,0006599,,,,,,,,,,,,,,,2023,2021,Superiore,Vermentino Di Gallura Superiore Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3,17-21,Vermentino 100%,Scampi alla griglia,87,,87,,na,,,Bianco fermo,White Wine,14,90,5,acciaio,steel,,,Italy,,,
1,0006599-1,5.01,2,84,4.42,94,,,,,,,,,3.3,,,Superiore,Vermentino Di Gallura Superiore Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3★-5★,17-21,Vermentino 100%,Baccalà alla ghiotta – Ricciola al cartoccio – Zuppa di pesce – Involtini di pesce spada alla siciliana – Risotto agli scampi – Scampi alla griglia,86.9,0★,86.9,nd,nd,,,Bianco fermo,White Wine,14,90k,5,acciaio,steel,,,Italy,,,
2,0006633,,,,,,,,,,,,,,,2021,2019,Superiore,Vermentino Di Gallura Superiore Serenata,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,2,16-20,Vermentino 100%,nd,82,,82,,na,,,Bianco fermo,White Wine,13.5,14,-,-,-,,,Italy,,,
2,0006633,,,,,,,,,,,,,,,2023,2021,Superiore,Vermentino Di Gallura Superiore Serenata,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3,18-22,Vermentino 100%,Filetto di ombrina e radicchio,85,,85,,na,,,Bianco fermo,White Wine,13.5,18,-,-,-,,,Italy,,,
1,0006633-1,0.45,42,8,0.38,8,,,,,,,,,2.5,,,Superiore,Vermentino Di Gallura Superiore Serenata,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,2★-3★,18-22,Vermentino 100%,Filetto di ombrina e radicchio,83.5,0★,83.5,nd,nd,,,Bianco fermo,White Wine,13.5,18k,-,-,-,,,Italy,,,
2,0006639,,,,,,,,,,,,,,,2022,2019,Vendemmia Tardiva,Vermentino Di Gallura Vendemmia Tardiva Montidimola,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,5,25-29,Vermentino 100%,Zuppa di pesce piccante,92,,92,,na,,,Bianco fermo,White Wine,14,10,-,botte,oak,"Giallo paglierino luminoso. Corredo olfattivo ricco di fragranze fruttate, tra cui spiccano pesca bianca e albicocca; poi note ve- getali, salvia, nuance vanigliate e sfumature iodate. Sorso inten- so, nitido, raffinato, armoniosamente equilibrato nelle compo- nenti e rifinito da una fresca trama agrumata; dissolve elegante nella minerale sapidità.",,Italy,,,
2,0006639,,,,,,,,,,,,,,,2023,2020,Vendemmia Tardiva,Vermentino Di Gallura Vendemmia Tardiva Montidimola,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,5,26-30,Vermentino 100%,Montasio stravecchio,93,,93,,na,,,Bianco fermo,White Wine,14,9,-,botte,oak,"Staviliante dorato. Profuma di agrumi, zagara, peonia, pasticceria e pepe rosa; spunti minerati. Sinfonia gustativa sostenuta da resca sapidità che accompagna la ricca Uama avvolgente: IL sorso sì fipropone coerente, sintesi equilibrata di una elegante coralità di sensazioni che s attardano  pel pertetto finale. ",,Italy,,,
1,0006639-1,5.96,1,100,3.57,76,,,,,,,,,5.0,,,Vendemmia Tardiva,Vermentino Di Gallura Vendemmia Tardiva Montidimola,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,5★,26-30,Vermentino 100%,Zuppa di pesce piccante – Montasio stravecchio,92.5,0★,92.5,nd,nd,,,Bianco fermo,White Wine,14,9k,-,botte,oak,,,Italy,,,
2,0006621,,,,,,,,,,,,,,,2018,2016,Vendemmia Tardiva,Vermentino Di Gallura Vendemmia Tardiva Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3,19-23,Vermentino 100%,Zuppa gallurese,86,,86,,na,,,Bianco fermo,White Wine,15,15,4,acciaio,steel,"Paglierino con lampi dorati. Paletteolfattiva orientata su sensazionisalmastre e balsamiche che lascianointravedere delicati rimandi di melaannurca e fiori bianchi. Assaggio solido,con espressione alcolica decisa, benequilibrata da una virtuosa sinergia trafreschezza e marcata sapidità; finaleammandorlato. Metà della massa sostain botte grande e l'altra in acciaio. Dopol'assemblaggio acciaio e cemento per 4mesi",,Italy,,,
2,0006621,,,,,,,,,,,,,,,2020,2017,Vendemmia Tardiva,Vermentino Di Gallura Vendemmia Tardiva Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,4,24-28,Vermentino 100%,Quiche lorraine,89,,89,,na,,,Bianco fermo,White Wine,14.5,20,6,acciaio,steel,"Luminoso paglierino in veste dorata. L’ampio ventaglio si distende fra profumi di tiglio, ananas, pesca bianca e cedro candito, in una delicata cornice di cannella, vaniglia e pepe bianco. L’impronta gustativa è segnata dalle morbidezze e da una dotazione calorica corposa, ben ravvivata e sostenuta  da sferzate di sapida freschezza che regalano un perfetto equilibrio alla  beva; sorso gradevole e succoso che accompagna il lungo epilogo agrumato. Fermentazioni in quote separate, parte ir acciaio, parte in ovuli di cemento, parte in tini di rovere di Slavonia; sosta poi in acciaio per 6 mesi ",,Italy,,,
2,0006621,,,,,,,,,,,,,,,2021,2018,Vendemmia Tardiva,Vermentino Di Gallura Vendemmia Tardiva Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,4,24-28,Vermentino 100%,Fregula ai frutti di mare con zafferanno,90,,90,,na,,,Bianco fermo,White Wine,14,15,6,acciaio,steel,"Vivido paglierino dai riflessi dorati Coinvolgente il corredo di profumi di susina gialla, mela e papaia, arricchiti da cenni floreali di mimosa e magnolia, pasta di mandorle e lievi aliti iodati Elegante e setoso al palato in un costante rimando alle sensazioni olfattive. Corpo di volume e al tempo stesso di apprezzabile agilità, esito di un asse alcolico-glicerico ben bilanciato, sostenuto da adeguata freschezza e da un solido puntello sapido. Lunga  la persistenza gusto-olfattiva con  gran finale in dissolvenza minerale. Fermentazione in ovuli di cemento e maturazione in acciaio per 6 mesi ",,Italy,,,
1,0006621-1,2.34,10,39,1.51,32,,,,,,,,,3.7,,,Vendemmia Tardiva,Vermentino Di Gallura Vendemmia Tardiva Sciala,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3★-4★,24-28,Vermentino 100%,Fregula ai frutti di mare con zafferanno – Quiche lorraine – Zuppa gallurese,88.3,0★,88.3,nd,nd,,,Bianco fermo,White Wine,14,15k,6,acciaio,steel,,,Italy,,,
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0006579,,,,,,,,,,,,,,,2017,2015,Frizzante,Vermentino Di Gallura Frizzante Balarì,DOCG,Vermentino Di Gallura,Cantina Del Vermentino Monti,Sardegna,1,5-9,Vermentino 100%,nd,79,,79,,na,,,Bianco frizzante,Semi-Sparkling White,11,80,-,-,-,,,Italy,,,
2,0006579,,,,,,,,,,,,,,,2018,2016,Frizzante,Vermentino Di Gallura Frizzante Balarì,DOCG,Vermentino Di Gallura,Cantina Del Vermentino Monti,Sardegna,1,5-9,Vermentino 100%,nd,79,,79,,na,,,Bianco frizzante,Semi-Sparkling White,11,80,-,-,-,,,Italy,,,
2,0006579,,,,,,,,,,,,,,,2020,2018,Frizzante,Vermentino Di Gallura Frizzante Balarì,DOCG,Vermentino Di Gallura,Cantina Del Vermentino Monti,Sardegna,1,6-10,Vermentino 100%,nd,79,,79,,na,,,Bianco frizzante,Semi-Sparkling White,11,200,-,-,-,,,Italy,,,
1,0006579-1,0.01,1,100,12.50,100,,,,,,,,,1.0,,,Frizzante,Vermentino Di Gallura Frizzante Balarì,DOCG,Vermentino Di Gallura,Cantina Del Vermentino Monti,Sardegna,1★,6-10,Vermentino 100%,nd,79.0,0★,79.0,nd,nd,,,Bianco frizzante,Semi-Sparkling White,11,200k,-,-,-,,,Italy,,,
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0006601,,,,,,,,,,,,,,,2017,2012,Spumante,Vermentino Di Gallura Spumante Brut,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,2,19-23,Vermentino 100%,nd,84,,84,,na,,,Bianco spumante,Sparkling White,12.5,5,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0006601,,,,,,,,,,,,,,,2018,2013,Spumante,Vermentino Di Gallura Spumante Brut,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,3,19-23,Vermentino 100%,nd,85,,85,,na,,,Bianco spumante,Sparkling White,12.5,10,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0006601,,,,,,,,,,,,,,,2019,2014,Spumante,Vermentino Di Gallura Spumante Brut,DOCG,Vermentino Di Gallura,Vigne Surrau,Sardegna,2,22-26,Vermentino 100%,nd,84,,84,,na,,,Bianco spumante,Sparkling White,12.5,10,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0006616,,,,,,,,,,,,,,,2018,2018,Spumante,Vermentino Di Gallura Spumante Brut,DOCG,Vermentino Di Gallura,Cantina Delle Vigne Piero Mancini,Sardegna,2,13-17,Vermentino 100%,Paccheri al ragù di scorfano,82,,82,,na,,,Bianco spumante,Sparkling White,11.5,13,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0006616-1,0.12,3,7,0.49,5,,,,,,,,,2.0,,,Spumante,Vermentino Di Gallura Spumante Brut,DOCG,Vermentino Di Gallura,Cantina Delle Vigne Piero Mancini,Sardegna,2★,13-17,Vermentino 100%,Paccheri al ragù di scorfano,82.0,0★,82.0,nd,nd,,,Bianco spumante,Sparkling White,11.5,13k,-,-,-,,,Italy,,,
2,0006602,,,,,,,,,,,,,,,2017,2017,Spumante,Vermentino Di Gallura Spumante Brut Adelasia,DOCG,Vermentino Di Gallura,Cantina Delle Vigne Piero Mancini,Sardegna,2,9-13,Vermentino 100%,Fritto di paranza,82,,82,,na,,,Bianco spumante,Sparkling White,11.5,15,6,sur lie,sur lie,"Paglierino scintillante con nuanceverdoline. Fresie e fiori d'aranciosegnano l'estensione di un bouquetgiocato su fragranza di pane esalgemma. Iniziale avvolgenza spazzatavia dal corredo di durezze, per unassaggio gradevolmente fresco chesi prolunga su un finale incisivo e diadeguata lunghezza. Sui lieviti per 6mesi.",,Italy,Sans Année,Traditional/Classic method,Brut
2,0006602,,,,,,,,,,,,,,,2018,2018,Spumante,Vermentino Di Gallura Spumante Brut Adelasia,DOCG,Vermentino Di Gallura,Cantina Delle Vigne Piero Mancini,Sardegna,2,9-13,Vermentino 100%,Paccheri al ragù di scorfano,84,,84,,na,,,Bianco spumante,Sparkling White,11.5,15,6,sur lie,sur lie,"Paglierino scintillante con perlage moltosottile e persistente. Tenue approccioolfattivo fruttato e fragrante, impreziositoda richiami di pasticceria, malto d'orzoe nuance agrumate. Assaggio dalprofilo suadente e cremosao, di evidentemorbidezza, ma dai tratti decisamentegiovanili, segnati da freschissimasapidità; volume carbonico ben dosato;chiude mediamente lungo su echiancora fruttati. Sui lieviti per 6 mesi.Acciaio",,Italy,Sans Année,Traditional/Classic method,Brut
2,0006602,,,,,,,,,,,,,,,2019,2019,Spumante,Vermentino Di Gallura Spumante Brut Adelasia,DOCG,Vermentino Di Gallura,Cantina Delle Vigne Piero Mancini,Sardegna,3,13-17,Vermentino 100%,Spiedino di capesante e scampi,85,,85,,na,,,Bianco spumante,Sparkling White,12,15,9,sur lie,sur lie,"Paglierino brillante, con perlage fine e incessante. Corredo olfattivo ricamato da agrumi, frutto della passione e mela renetta, con intarsi di erbe aromatiche, salvia e mentuccia su tutte. Sorso vivace e sapido, appagante e dall'apprezzabile persistenza, che ripropone in chiusura sfumati accenni salmastri. Sosta in bottiglia sui lieviti per 9 mesi ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0006602,,,,,,,,,,,,,,,2020,2020,Spumante,Vermentino Di Gallura Spumante Brut Adelasia,DOCG,Vermentino Di Gallura,Cantina Delle Vigne Piero Mancini,Sardegna,3,13-17,Vermentino 100%,Tempura di verdure e gamberi,86,,86,,na,,,Bianco spumante,Sparkling White,12,15,9,sur lie,sur lie,"Brillante paglierino chiaro, dal perlage fine e persistente. Esprime un accattivante ventaglio articolato su ricordi di ananas, scorza di bergamotto e maggiorana, che si fondono con pasticceria, crosta di pane e mandorla tostata. Sorso appagante, fresco e dinamico, con lunga scia agrumata, intensificata dall'elegante effervescenza quasi cremosa. Solo acciaio; sosta sui lieviti per 9 mesi. ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0006602,,,,,,,,,,,,,,,2021,2021,Spumante,Vermentino Di Gallura Spumante Brut Adelasia,DOCG,Vermentino Di Gallura,Cantina Delle Vigne Piero Mancini,Sardegna,3,13-17,Vermentino 100%,nd,86,,86,,na,,,Bianco spumante,Sparkling White,12,15,9,sur lie,sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0006602,,,,,,,,,,,,,,,2022,2022,Spumante,Vermentino Di Gallura Spumante Brut Adelasia,DOCG,Vermentino Di Gallura,Cantina Delle Vigne Piero Mancini,Sardegna,3,9-13,Vermentino 100%,nd,86,,86,,na,,,Bianco spumante,Sparkling White,12,15,9,sur lie,sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0006602-1,1.59,1,100,9.09,100,,,,,,,,,2.7,,,Spumante,Vermentino Di Gallura Spumante Brut Adelasia,DOCG,Vermentino Di Gallura,Cantina Delle Vigne Piero Mancini,Sardegna,2★-3★,9-13,Vermentino 100%,Fritto di paranza – Paccheri al ragù di scorfano – Spiedino di capesante e scampi – Tempura di verdure e gamberi – ,84.8,0★,84.8,nd,nd,,,Bianco spumante,Sparkling White,12,15k,9,sur lie,sur lie,,,Italy,,,
2,0006622,,,,,,,,,,,,,,,2019,2017,Spumante,Vermentino Di Gallura Spumante Brut Pedres,DOCG,Vermentino Di Gallura,Cantina Pedres,Sardegna,1,13-17,Vermentino 100%,Paccheri al ragù di scorfano,79,,79,,na,,,Bianco spumante,Sparkling White,12,6,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
1,0006622-1,0.00,4,0,0.01,0,,,,,,,,,1.0,,,Spumante,Vermentino Di Gallura Spumante Brut Pedres,DOCG,Vermentino Di Gallura,Cantina Pedres,Sardegna,1★,13-17,Vermentino 100%,Paccheri al ragù di scorfano,79.0,0★,79.0,nd,nd,,,Bianco spumante,Sparkling White,12,6k,-,-,-,,,Italy,,,
2,0006638,,,,,,,,,,,,,,,2022,2013,Spumante,Vermentino Di Gallura Spumante Brut Bisso,DOCG,Vermentino Di Gallura,Tenute Olbios,Sardegna,4,38-42,Vermentino 100%,Rana pescatrice alla catalana,89,,89,,na,,,Bianco spumante,Sparkling White,13,7,27,sur lie,sur lie,"Perlage finissimo in un tessuto dorato intenso e lucente. L'olfatto esordisce con fruttato maturo di pesca gialla e melone cantalu- po, segue un soffio mielato di ginestra, spezie dolci e pasticce- ria. Sorso avvolgente e cremoso, equilibrato da decisa impronta sapida e freschezza salda, a dispetto dell’età; lungo finale frutta- to. ",,Italy,Vintage,Traditional/Classic method,Brut
1,0006638-1,1.00,2,63,1.58,17,,,,,,,,,4.0,,,Spumante,Vermentino Di Gallura Spumante Brut Bisso,DOCG,Vermentino Di Gallura,Tenute Olbios,Sardegna,4★,38-42,Vermentino 100%,Rana pescatrice alla catalana,89.0,0★,89.0,nd,nd,,,Bianco spumante,Sparkling White,13,7k,27,sur lie,sur lie,,,Italy,,,
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0006635,,,,,,,,,,,,,,,2022,2020,Passito,Vermentino Di Gallura Passito Tani,DOCG,Vermentino Di Gallura,Cantina Tani,Sardegna,4,24-28,Vermentino 100%,nd,89,,89,,na,,,Bianco passito,Sweet Passito White,16.5,1,-,-,-,,,Italy,,,
1,0006635-1,1.00,1,100,3.85,100,,,,,,,,,4.0,,,Passito,Vermentino Di Gallura Passito Tani,DOCG,Vermentino Di Gallura,Cantina Tani,Sardegna,4★,24-28,Vermentino 100%,nd,89.0,0★,89.0,nd,nd,,,Bianco passito,Sweet Passito White,16.5,1k,-,-,-,,,Italy,,,
