Entry,0006564,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
1,0003266-1,0.68,261,4,0.17,6,,,,,293,4,0.17,6,3.0,,,Saten,Franciacorta Brut Saten,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,3★,20-24,Chardonnay 100%,Salmone al vapore con maionese – Cruditè di scampi,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,6k-12k,8+36,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002887,,,,,,,,,,,,,,,2018,2014,Saten – Millesimato,Franciacorta Brut Saten Millesimato,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,2,20-24,Chardonnay 100%,Spaghetti al sugo di scorfano,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,8+36,acciaio+sur lie,steel+sur lie,"Giallo paglierino brillante, con numerose e fini bollicine. Soddisfacente l'impatto olfattivo di frutta gialla, che insieme alla pesca rivela anche toni esotici e agrumati di ananas e arancia bionda; seguono melissa e rosmarino, cenni di pan brioche e uno sfondo erbaceo e minerale. Caldo e sapido al palato, con lungo ritorno minerale. Sui lieviti per 32 mesi ",,Italy,Vintage,Traditional/Classic method,Brut
2,0002887,,,,,,,,,,,,,,,2019,2015,Saten – Millesimato,Franciacorta Brut Saten Millesimato,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,4,20-24,Chardonnay 100%,Coda di rospo in salsa di menta e lime,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,12.5,12,8+36,acciaio+sur lie,steel+sur lie,"Veste paglierino luminoso, impreziosita da unraffinato e duraturo perlage. Al naso si riveladelicatamente floreale con cenni di sambucoe biancospino; libera sentori agrumati dipompelmo e lime, prima di estendersi suricordi di frutti esotici, come mango e ananas.L'ingresso in bocca è pieno e avvolgente; lacremosità delle bollicine ne esalta equilibrioe finezza; chiude su un lungo e sapido finale.Fermentazione in acciaio e 36 mesi sui lieviti inbottiglia.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002887,,,,,,,,,,,,,,,2020,2016,Saten – Millesimato,Franciacorta Brut Saten Millesimato,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,2,20-24,Chardonnay 100%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12.5,12,8+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002887-1,1.23,202,7,0.31,12,,,,,222,7,0.31,12,2.7,,,Saten – Millesimato,Franciacorta Brut Saten Millesimato,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,2★-4★,20-24,Chardonnay 100%,Coda di rospo in salsa di menta e lime – Spaghetti al sugo di scorfano,85.7,2★-4★,85.7,nd,nd,,,Bianco spumante,Sparkling White,12.5,10k-12k,8+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0003141,,,,,,,,,,,,,,,2021,2014,Millesimato,Franciacorta Extra Brut Millesimato,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,3,25-29,Chardonnay 60% – Pinot nero 40%,Calamari alla greca,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,12,8+32,acciaio+sur lie,steel+sur lie,"Giallo paglierino acceso, con perlage sottile e persistente. Prelude a un interessante ventaglio odoroso, con tiglio, acacia e gelsomino, per arricchirsi presto della componente fruttata. mela annurca e pesca bianca. Erbe aromatiche fresche, maggiorana e citronella, menta e liquirizia, sfumano in un orizzonte minerale. Morbido e avvolgente il sorso, chiude lasciando una scia agrumata. Per 32 mesi sui lieviti. ",,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0003141,,,,,,,,,,,,,,,2022,2015,Millesimato,Franciacorta Extra Brut Millesimato,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,2,25-29,Chardonnay 70% – Pinot nero 30%,nd,82,2,82,nd,nd,,,Bianco spumante,Sparkling White,12.5,12,8+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0003141,,,,,,,,,,,,,,,2023,2016,Millesimato,Franciacorta Extra Brut Millesimato,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,3,26-30,Chardonnay 70% – Pinot nero 30%,Filetto di ombrina e radicchio,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,12,8+36,acciaio+sur lie,steel+sur lie,"Glallo tenue dal vivace perlage. Incipit esemplare ma spigliato, che spaziada fiori e frutta a polpa blanca a salvia e mentuccla. IL sorso è fresco ecoroborante, accompagnato da Una viva sapiità che guida a un finaleblianciato e persistente sul toni di mela, pesca blanca e menta.",,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0003141-1,0.79,253,4,0.16,6,,,,,284,4,0.16,6,2.7,,,Millesimato,Franciacorta Extra Brut Millesimato,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,2★-3★,26-30,Chardonnay 70% – Pinot nero 30%,Filetto di ombrina e radicchio – Calamari alla greca,85.3,2★-3★,85.3,nd,nd,,,Bianco spumante,Sparkling White,12.5,12k,8+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003201,,,,,,,,,,,,,,,2017,2017,,Franciacorta Extra Dry,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,2,15-19,Chardonnay 70% – Pinot bianco 30%,nd,82,2,82,nd,nd,,,Bianco spumante,Sparkling White,12,10,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Extra Dry
2,0003201,,,,,,,,,,,,,,,2020,2020,,Franciacorta Extra Dry,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,2,15-19,Chardonnay 80% – Pinot bianco 20%,nd,82,2,82,nd,nd,,,Bianco spumante,Sparkling White,12,10,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Extra Dry
1,0003201-1,0.23,374,1,0.08,3,,,,,434,1,0.08,3,2.0,,,,Franciacorta Extra Dry,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,2★,15-19,Chardonnay 80% – Pinot bianco 20%,nd,82.0,2★,82.0,nd,nd,,,Bianco spumante,Sparkling White,12,10k,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Extra Dry
2,0002886,,,,,,,,,,,,,,,2017,2008,Riserva – Millesimato,Franciacorta Riserva Dosaggio Zero Claro,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,3,25-29,Chardonnay 70% – Pinot bianco 30%,Cocktail di scampi con pesto di agrumi,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,1,7+72,acciaio/botte+sur lie,steel/oak+sur lie,"Paglierino brillante dai riflessi dorati Numerose bollicine fini e persistenti. Fragranti sensazioni di pan brioche, ginestra, pesca gialla e nespola, una leggera speziatura di coriandolo e cannella, nota salina finale. Assaggio morbido e cremoso, con gradevoli sapidità e freschezza. Di pregevole finezza e lunga persistenza. Finale su note di cedro e lievemente ammandorlato. Permanenza sui lieviti per 72 mesi ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002886,,,,,,,,,,,,,,,2018,2009,Riserva – Millesimato,Franciacorta Riserva Dosaggio Zero Claro,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,4,30-34,Chardonnay 70% – Pinot bianco 30%,Pleateau di crostacei e molluschi,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,12.5,1,7+72,acciaio/botte+sur lie,steel/oak+sur lie,"Paglierino intenso e vivido con bollicine abbondanti e durature. Al naso esibisce un ventaglio olfattivo di ottima fattura e precisione in cui spieccano sentori di pesca gialla, ananas, albicocca e mandarino, insieme a fresia e glicine, pan brioche e spezie orientaleggianti di curcuma e coriandolo. Al palato il sorso è di grande slancio, sapido, dall'efficace sinergia tra effervescenza e freschezza; persistenza su ritorni fruttati e sapidi. Autolisi sui lieviti per 72 mesi ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002886,,,,,,,,,,,,,,,2019,2011,Riserva – Millesimato,Franciacorta Riserva Dosaggio Zero Claro,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,3,35-39,Chardonnay 80% – Pinot bianco 20%,Risotto al pesce persico,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,1,7+72,acciaio/botte+sur lie,steel/oak+sur lie,"Cristallino paglierino con riflessi dorati, di luminosa e delicata effervescenza. Una appagante dimensione fruttata e floreale di pesca gialla e mela renetta, fiori di campo e magnolia apre a sensazioni più complesse di zenzero candito, pasta di mandorle e menta dolce. In bocca è deciso, di buona freschezza e adeguata sapidità; non perde di corpo e guadagna un finale ricco di ritorni floreali. Riposa sui lieviti per 72 mesi. ",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002886,,,,,,,,,,,,,,,2021,2014,Riserva – Millesimato,Franciacorta Riserva Dosaggio Zero Claro,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,3,40-44,Chardonnay 60% – Pinot bianco 20% – Pinot nero 20%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,1,7+65,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002886,,,,,,,,,,,,,,,2023,2016,Riserva – Millesimato,Franciacorta Riserva Dosaggio Zero Claro,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,3,43-47,Chardonnay 60% – Pinot bianco 20% – Pinot nero 20%,Pappardelle con coda di rospo,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,3,7+65,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0002886-1,2.36,78,13,0.29,11,,,,,87,13,0.29,11,3.2,,,Riserva – Millesimato,Franciacorta Riserva Dosaggio Zero Claro,DOCG,Franciacorta,Barboglio De Gaioncelli,Lombardia,3★-4★,43-47,Chardonnay 60% – Pinot bianco 20% – Pinot nero 20%,Cocktail di scampi con pesto di agrumi – Pleateau di crostacei e molluschi – Risotto al pesce persico – Pappardelle con coda di rospo,87.0,3★-4★,87.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,3k,7+65,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003249,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Animante,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,20-24,Chardonnay 78% – Pinot nero 18% – Pinot bianco 4%,Frittura di calamaretti spillo e zucchine,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,90,25,sur lie,steel+sur lie,"Veste paglierino brillante dal fitto perlage. Bouquet di fiori bianchi freschi, susina, bergamotto, burro e crema di latte. Il sorso è sapido, garbatamente fresco e ben equilibrato. Persistente e corrispondente con l'olfatto, chiude su note di panificazione. Solo acciaio e sosta per 24 mesi sur lie. ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0003249,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Animante,DOCG,Franciacorta,Barone Pizzini,Lombardia,4,20-24,Chardonnay 78% – Pinot nero 18% – Pinot bianco 4%,Tartare di ricciola con basilico,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,12,90,25,sur lie,steel+sur lie,"Giallo paglierino brillante con finissimo perlage. Il profilo olfattivo è giocato dapprima su fiori e frutta a polpa bianca, mela golden e pera abate soprattutto, cui seguono rimandi di pasticceria secca, su una scia di sottobosco. Il sorso è equilibrato, ben sostenuto dalla freschezza, e si dispone elegantemente al palato; lunga la persistenza. Riposa per 25 mesi sui lieviti ",,Italy,Sans Année,Traditional/Classic method,Brut
1,0003249-1,1.34,185,7,0.34,13,,,,,201,7,0.34,13,3.5,,,,Franciacorta Brut Animante,DOCG,Franciacorta,Barone Pizzini,Lombardia,3★-4★,20-24,Chardonnay 78% – Pinot nero 18% – Pinot bianco 4%,Frittura di calamaretti spillo e zucchine – Tartare di ricciola con basilico,87.5,3★-4★,87.5,nd,nd,,,Bianco spumante,Sparkling White,12,90k,25,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002891,,,,,,,,,,,,,,,2021,2021,,Franciacorta Brut Golf 1927,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,20-24,Chardonnay 100%,Baccalà mantecato,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,32,8+25,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002891,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Golf 1927,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,20-24,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,90,8+25,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002891,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Golf 1927,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,22-26,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,90,8+25,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002891-1,1.02,211,6,0.24,9,,,,,234,6,0.24,9,3.0,,,,Franciacorta Brut Golf 1927,DOCG,Franciacorta,Barone Pizzini,Lombardia,3★,22-26,Chardonnay 100%,Baccalà mantecato,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12,90k,8+25,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002892,,,,,,,,,,,,,,,2017,2012,Millesimato,Franciacorta Brut Nature Naturae Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,25-29,Chardonnay 70% – Pinot nero 30%,nd,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,12,20,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002892,,,,,,,,,,,,,,,2018,2013,Millesimato,Franciacorta Brut Nature Naturae Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,2,25-29,Chardonnay 60% – Pinot nero 40%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12,20,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002892,,,,,,,,,,,,,,,2019,2014,Millesimato,Franciacorta Brut Nature Naturae Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,2,25-29,Chardonnay 60% – Pinot nero 40%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12,20,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002892,,,,,,,,,,,,,,,2020,2015,Millesimato,Franciacorta Brut Nature Naturae Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,25-29,Chardonnay 60% – Pinot nero 40%,Melanzane ripiene al forno con menta e grana,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,20,10+35,acciaio/botte+sur lie,steel/oak+sur lie,"Luminoso paglierino dal perlage persistente.Fragrante il naso, dove la crosta di panein apertura è ravvivata da erbe di campo eortica, fiori di sambuco, pesca bianca e melagolden. Una sferzata di freschezza pungolail sorso, che trova equilibrio nella delicatezzaaccogliente della frutta bianca finale. Sosta suilieviti per 30 mesi",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002892,,,,,,,,,,,,,,,2021,2016,Millesimato,Franciacorta Brut Nature Naturae Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,5,25-29,Chardonnay 60% – Pinot nero 40%,Gamberi rossi in salsa,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,12,20,10+35,acciaio/botte+sur lie,steel/oak+sur lie,"Splendido giallo dorato, illuminato da un fittoperlage. Coinvolgente al naso, rivela subitoeleganze di agrume, mela, pesca e albicocca,cui si accostano suggestioni di ginestra, ricordidi pane tostato, cannella e noce moscataDinamico il sorso, delicatamente sapido,dominato da una freschezza rilevante, maintegrata alla perfezione e sostenuta da unasetosa cremosità; si allunga su sensazionidi limone e regala un'esperienza gustativavibrante e armonica nel complesso. Maturaparzialmente in barrique e sosta sui lieviti inbottiglia per 35 mesi.",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002892,,,,,,,,,,,,,,,2022,2017,Millesimato,Franciacorta Brut Nature Naturae Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,25-29,Chardonnay 60% – Pinot nero 40%,nd,87,3,87,nd,nd,,,Bianco spumante,Sparkling White,12,20,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002892,,,,,,,,,,,,,,,2023,2018,Millesimato,Franciacorta Brut Nature Naturae Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,30-34,Chardonnay 60% – Pinot nero 40%,Ceviche di gamberi,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12,20,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0002892-1,4.24,41,24,0.74,28,,,,,45,24,0.74,28,3.0,,,Millesimato,Franciacorta Brut Nature Naturae Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,2★-5★,30-34,Chardonnay 60% – Pinot nero 40%,Melanzane ripiene al forno con menta e grana – Gamberi rossi in salsa – Ceviche di gamberi,86.4,2★-5★,86.4,nd,nd,,,Bianco spumante,Sparkling White,12,20k,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002890,,,,,,,,,,,,,,,2017,2012,Saten – Millesimato,Franciacorta Brut Saten Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,25-29,Chardonnay 100%,Gamberi con salsa aioli,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,40,10+35,acciaio/botte+sur lie,steel/oak+sur lie,"Paglierino dai riflessi verdolini, perlage fine e duraturo. Al naso sentori di mela golden, pesca bianca e cedro; nel  finale profuma di erbe aromatiche e un soffio minerale. Freschezza e sapidità, ottimamente bilanciate, rendono la beva persistente e di fine qualità. Cremosità ammaliante. Acciaio e barrique, poi sosta per 36 mesi sui lieviti ",,Italy,Vintage,Traditional/Classic method,Brut
2,0002890,,,,,,,,,,,,,,,2018,2013,Saten – Millesimato,Franciacorta Brut Saten Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,25-29,Chardonnay 100%,Spaghetti spezzati con I tenerumi,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,12,20,10+35,acciaio/botte+sur lie,steel/oak+sur lie,"Giallo paglierino luminoso, con bollicine fini e incessanti. Ventaglio olfattivo composto da cenni di mandarino, scorza di limone, albicocca e pesca gialla, fusi a sentori più fragranti di pasta lievitata e dolce speziatura. Al palato è equilibrato, dotato di struttura e cremosità. Un insieme che regala grande finezza. Parte del vino matura in barrique, poi sosta per 35 mesi sui lieviti ",,Italy,Vintage,Traditional/Classic method,Brut
2,0002890,,,,,,,,,,,,,,,2019,2014,Saten – Millesimato,Franciacorta Brut Saten Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,2,25-29,Chardonnay 100%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12,40,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002890,,,,,,,,,,,,,,,2021,2016,Saten – Millesimato,Franciacorta Brut Saten Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,25-29,Chardonnay 100%,Tartare di ricciola con lemongrass,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,49,10+35,acciaio/botte+sur lie,steel/oak+sur lie,"Giallo paglierino molto luminoso, attraversatoda bollicine minute e incessanti. Si susseguonosentori di brioche, burro salato e crema di latte,intersecati da sbuffi minerali e una freschezzadi mandarino cinese, mentuccia e liquiriziaEquilibrato e coerente al palato, dove tornanogli agrumi e i ricordi minerali. Sui lieviti per 35mesi in bottiglia.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002890,,,,,,,,,,,,,,,2022,2017,Saten – Millesimato,Franciacorta Brut Saten Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,25-29,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12,40,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002890,,,,,,,,,,,,,,,2023,2018,Saten – Millesimato,Franciacorta Brut Saten Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,30-34,Chardonnay 100%,Moeche fritte,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12,40,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002890-1,1.81,114,10,0.32,12,,,,,125,10,0.32,12,2.8,,,Saten – Millesimato,Franciacorta Brut Saten Edizione,DOCG,Franciacorta,Barone Pizzini,Lombardia,2★-3★,30-34,Chardonnay 100%,Gamberi con salsa aioli – Spaghetti spezzati con I tenerumi – Tartare di ricciola con lemongrass – Moeche fritte,85.8,2★-3★,85.8,nd,nd,,,Bianco spumante,Sparkling White,12,40k,10+35,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002889,,,,,,,,,,,,,,,2021,2021,,Franciacorta Dosaggio Zero Animante LA,DOCG,Franciacorta,Barone Pizzini,Lombardia,3,25-29,Chardonnay 78% – Pinot nero 18%,Lasagnetta verdi di borragine,87,3,87,nd,nd,,,Bianco spumante,Sparkling White,12,5,8+70,acciaio+sur lie,steel+sur lie,"Brillante veste dorata, solcata da raffinatecatenelle di bollicine. Il bouquet è ricco evariegato, con uva passa, fragola e melacotogna, fiori gialli, legno di sandalo, tostaturedi caffè e frutta secca. Di buona freschezza egarbata sapidità, ha una progressione intensae duratura. La sigla L.A. individua le etichetteaziendali di lungo affinamento sui lieviti, che inquesto caso si è protratto per 70 mesi",,Italy,Sans Année,Traditional/Classic method,Pas Dosé
