Entry,Ref,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0000657,,,,,,,,,,,,,2018,,Cesanese Di Olevano Romano,DOC,Cesanese Di Olevano Romano,Sanvitis,Lazio,2,10-14,Cesanese 100%,nd,84,,84,,na,Lazio Cesanese,Rosso fermo,Red Wine,14.5,2,6+12,acciaio+botte,steel+oak,,,Italy,,,
1,0000657-1,0.79,5,0.42,11,4,0.37,6,,0,,2.7,,,,Cesanese Di Olevano Romano,DOC,Cesanese Di Olevano Romano,Sanvitis,Lazio,3★,10-14,Cesanese 100%,Bucatini all'amatriciana – Bistecca alla cacciatora,na,,na,,na,Lazio Cesanese,Rosso fermo,Red Wine,14.5,2k-5k,6-18 mesi in acciaio + 3-12 mesi in botte,acciaio+botte,steel+oak,,,Italy,,,
2,0000656,,,,,,,,,,,,,2016,,Cesanese Di Olevano Romano Terre Di Comarca,DOC,Cesanese Di Olevano Romano,Sanvitis,Lazio,3,25-29,Cesanese 100%,Capretto alla cacciatora,86,,86,,na,Lazio Cesanese,Rosso fermo,Red Wine,14.5,666,10,cemento,concrete,"Rosso granato lucente. Olfatto dai toni evoluti con suggerimenti balsamici e speziati, richiami di frutta rossa sotto spirito e cuoio. Bocca agile, ottima spalla acida, il tannino lieve e levigato è ben integrato alla componente alcolica. Buona durevolezza con coe- renti ritorni olfattivi",,Italy,,,
1,0000656-1,0.34,2,0.08,2,2,0.07,1,,0,,3.0,,,,Cesanese Di Olevano Romano Terre Di Comarca,DOC,Cesanese Di Olevano Romano,Sanvitis,Lazio,3★,25-29,Cesanese 100%,Capretto alla cacciatora,na,,na,,na,Lazio Cesanese,Rosso fermo,Red Wine,14.5,666,10,cemento,concrete,,,Italy,,,
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0000608,,,,,,,,,,,,,2019,,Cesanese Del Piglio Eufonia,DOCG,Cesanese Del Piglio,Terre Antiche,Lazio,4,20-24,Cesanese 100%,Stufato di vitello con funghi,89,,89,,na,,Rosso spumante,Sparkling Red,14,1,10,anfora,amphora,"Bagliori granato impreziosiscono un compatto rubino. Debut- ta con frutta matura in confettura, cenni di sottobosco ed erbe aromatiche che s'intrecciano a tabacco, cacao e cuoio. Son- tuosa la beva, con dotazione alcolica ben sostenuta dalla spalla acida e tannini di gentile trama. ",Metodo ancestrale,Italy,,,
1,0000608-1,1.00,100,4.55,100,6,0.25,4,,0,,4.0,,,,Cesanese Del Piglio Eufonia,DOCG,Cesanese Del Piglio,Terre Antiche,Lazio,4★,20-24,Cesanese 100%,Stufato di vitello con funghi,na,,na,,na,,Rosso spumante,Sparkling Red,14,1k,10,anfora,amphora,,,Italy,,,
2,0000609,,,,,,,,,,,,,2020,,Cesanese Del Piglio Rubino,DOCG,Cesanese Del Piglio,Terre Antiche,Lazio,2,15-19,Cesanese 100%,nd,84,,84,,na,,Rosso spumante,Sparkling Red,13,3,3+3,acciaio+anfora,steel+amphora,,Metodo ancestrale,Italy,,,
1,0000609-1,0.12,12,0.68,15,1,0.04,1,,0,,2.0,,,,Cesanese Del Piglio Rubino,DOCG,Cesanese Del Piglio,Terre Antiche,Lazio,2★,15-19,Cesanese 100%,nd,na,,na,,na,,Rosso spumante,Sparkling Red,13,3k,3+3,acciaio+anfora,steel+amphora,,,Italy,,,
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0004463,,,,,,,,,,,,,2014,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Casale Marchese,Lazio,3,13-17,Malvasia puntinata 70% – Trebbiano 30%,Ricottina di bufala,86,,82,,na,Lazio Malvasia,Bianco dolce,Sweet White,11,5,8,acciaio,steel,"Colore giallo oro; buona consistenza, Profuma di pesca gialla, poi miele d'acacia e fiori di camomilla. Suadente e rotondo, ha una presenza acido- sapida in perfetto equilibrio con  il residuo zuccherino. Lascia una  ia amabilmente fresca e pulita. Maturazione in acciaio per 8 mesi e un anno di affinamento in bottiglia  ",,Italy,,,
2,0004463,,,,,,,,,,,,,2018,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Casale Marchese,Lazio,3,8-12,Malvasia puntinata 70% – Trebbiano 30%,nd,86,,82,,na,Lazio Malvasia,Bianco dolce,Sweet White,10,6,-,-,-,,,Italy,,,
2,0004463,,,,,,,,,,,,,2019,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Casale Marchese,Lazio,3,10-14,Malvasia puntinata 70% – Trebbiano 30%,nd,86,,82,,na,Lazio Malvasia,Bianco dolce,Sweet White,9,5,-,-,-,,,Italy,,,
1,0004463-1,1.02,100,8.33,100,16,1.34,26,,0,,3.0,,2019,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Casale Marchese,Lazio,3★,10-14,Malvasia puntinata 70% – Trebbiano 30%,Ricottina di bufala,86.0,0★,82.0,nd,nd,Lazio Malvasia,Bianco dolce,Sweet White,9,5k-6k,-,-,-,,,Italy,,,
2,0004467,,,,,,,,,,,,,2016,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Casale Vallechiesa,Lazio,3,16-20,Malvasia puntinata 80% – Bombino bianco 10% – Greco 10%,nd,86,,86,,na,Lazio Malvasia,Bianco dolce,Sweet White,12,nd,4,botte,oak,,,Italy,,,
1,0004467-1,0.34,33,1.85,22,5,0.30,6,,0,,3.0,,2016,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Casale Vallechiesa,Lazio,3★,16-20,Malvasia puntinata 80% – Bombino bianco 10% – Greco 10%,nd,86.0,0★,86.0,nd,nd,Lazio Malvasia,Bianco dolce,Sweet White,12,0k,4,botte,oak,,,Italy,,,
2,0004464,,,,,,,,,,,,,2018,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Gabriele Magno,Lazio,3,23-27,Malvasia puntinata 75% – Trebbiano 25%,nd,86,,86,,na,Lazio Malvasia,Bianco dolce,Sweet White,14,1,-,-,-,,,Italy,,,
1,0004464-1,0.34,33,1.33,16,5,0.21,4,,0,,3.0,,2018,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Gabriele Magno,Lazio,3★,23-27,Malvasia puntinata 75% – Trebbiano 25%,nd,86.0,0★,86.0,nd,nd,Lazio Malvasia,Bianco dolce,Sweet White,14,1k,-,-,-,,,Italy,,,
2,0004465,,,,,,,,,,,,,2014,,Cannellino Di Frascati Canto,DOCG,Cannellino Di Frascati,Merumalia,Lazio,3,13-17,Malvasia puntinata 80% – Bombino bianco 20%,nd,86,,82,,na,Lazio Malvasia,Bianco dolce,Sweet White,14.5,1,-,-,-,,,Italy,,,
2,0004465,,,,,,,,,,,,,2016,,Cannellino Di Frascati Canto,DOCG,Cannellino Di Frascati,Merumalia,Lazio,3,18-22,Malvasia puntinata 70% – Bombino bianco 30%,nd,86,,82,,na,Lazio Malvasia,Bianco dolce,Sweet White,14,1,-,-,-,,,Italy,,,
1,0004465-1,0.68,67,3.33,40,11,0.54,10,,0,,3.0,,2016,,Cannellino Di Frascati Canto,DOCG,Cannellino Di Frascati,Merumalia,Lazio,3★,18-22,Malvasia puntinata 70% – Bombino bianco 30%,nd,86.0,0★,82.0,nd,nd,Lazio Malvasia,Bianco dolce,Sweet White,14,1k,-,-,-,,,Italy,,,
2,0004466,,,,,,,,,,,,,2015,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Villa Simone,Lazio,3,21-25,Malvasia 90% – Grechetto 10%,Crostata di albicocche,86,,86,,na,Lazio Malvasia,Bianco dolce,Sweet White,14.5,12,14,botte,oak,"Oro luminoso. Intensità ed eleganza  si intrecciano in una danza cadenzata da aromi di arance candite, albicocca disidratata, mandorle in confetto, piccola pasticceria. Sapido e fresco  al palato, dal passo agrumato e agile. Ricordi di genziana. Appassimento per metà in pianta e il resto sui graticci, poi fermentazione e maturazione in barrique. ",,Italy,,,
2,0004466,,,,,,,,,,,,,2016,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Villa Simone,Lazio,3,22-26,Malvasia 90% – Grechetto 10%,Blue shropshire,86,,86,,na,Lazio Malvasia,Bianco dolce,Sweet White,13.5,2,14,botte,oak,"Oro antico pieno. Olfatto di biscotto, crema pasticciera, albicocca secca, ravvivato da freschi cenni agrumati, spezie dolci, fiori gialli, resina e cera d’api. Grande equilibrio in bocca tra freschezza, sapidità e dolcezza. Chiude lungo, con finale di caramello e burro d'arachidi. Appassimento di un mese per metà sulla pianta e per metà sui graticci, per poi fermentare e maturare in barrique. ",,Italy,,,
2,0004466,,,,,,,,,,,,,2017,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Villa Simone,Lazio,3,23-27,Malvasia 80% – Grechetto 20%,nd,86,,86,,na,Lazio Malvasia,Bianco dolce,Sweet White,13.5,1,14,botte,oak,,,Italy,,,
1,0004466-1,1.02,100,4.00,48,16,0.64,13,,0,,3.0,,2017,,Cannellino Di Frascati,DOCG,Cannellino Di Frascati,Villa Simone,Lazio,3★,23-27,Malvasia 80% – Grechetto 20%,Blue shropshire – Crostata di albicocche,86.0,0★,86.0,nd,nd,Lazio Malvasia,Bianco dolce,Sweet White,13.5,1k-12k,14,botte,oak,,,Italy,,,
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0000634,,,,,,,,,,,,,2018,,Frascati Superiore De Notari,DOCG,Frascati Superiore,Cantine San Marco,Lazio,3,5-9,Malvasia puntinata 50% – Bellone 20% – Malvasia di Candia Aromatica 15% – Trebbiano toscano 15%,Ravioli con burrata e pomodori secchi,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,12.5,20,3,acciaio,steel,"Giallo paglierino. Il profilo olfattivo è caratterizzato da toni agrumati, seguiti da pesca bianca, fiori di gelsomino, ricordi di erbe aromatiche, come il timo, su un sottofondo minerale. In bocca la fragranza è esaltata da una piacevole acidità; ritorni fruttati e chiusura amaricante. ",,Italy,,,
1,000634-1,0.34,3,0.47,8,3,0.47,8,,0,,3.0,,2018,,Frascati Superiore De Notari,DOCG,Frascati Superiore,Cantine San Marco,Lazio,3★,5-9,Malvasia puntinata 50% – Bellone 20% – Malvasia di Candia Aromatica 15% – Trebbiano toscano 15%,Ravioli con burrata e pomodori secchi,86.0,0★,86.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,12.5,20k,3,acciaio,steel,,,Italy,,,
2,0000633,,,,,,,,,,,,,2018,,Frascati Superiore De Notari Crio 12,DOCG,Frascati Superiore,Cantine San Marco,Lazio,2,5-9,Malvasia puntinata 50% – Bellone 20% – Malvasia di Candia Aromatica 20% – Grechetto 10%,nd,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,12.5,18,3,acciaio,steel,,,Italy,,,
2,0000633,,,,,,,,,,,,,2019,,Frascati Superiore De Notari Crio 12 Biologico,DOCG,Frascati Superiore,Cantine San Marco,Lazio,3,5-9,Malvasia puntinata 50% – Grechetto 20% – Bellone 15% – Malvasia di Candia Aromatica 15%,Sogliola alla mugnaia,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,12.5,18,3,acciaio,steel,"Giallo paglierino con riflessi dorati. Olfatto intrigante, caratterizzato da intensi aromi  di pesca tabacchiera, buccia di cedro e un delicato floreale di gelsomino e ginestra, tra cenni di timo e maggiorana. La beva risulta equilibrata da una gradevole freschezza e da una scia minerale. Chiude con ritorni fruttati e agrumati.",,Italy,,,
1,000633-1,0.45,4,0.63,11,4,0.63,11,,0,,2.5,,2019,,Frascati Superiore De Notari Crio 12 Biologico,DOCG,Frascati Superiore,Cantine San Marco,Lazio,2★-3★,5-9,Malvasia puntinata 50% – Grechetto 20% – Bellone 15% – Malvasia di Candia Aromatica 15%,Sogliola alla mugnaia,85.0,0★,85.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,12.5,18k,3,acciaio,steel,,,Italy,,,
2,0000616,,,,,,,,,,,,,2016,,Frascati Superiore,DOCG,Frascati Superiore,Casale Marchese,Lazio,3,5-9,Malvasia puntinata 70% – Trebbiano toscano 20% – Bellone 10%,Polpo alla piastra su crema di cannellini,85,,85,,na,Lazio Malvasia,Bianco fermo,White Wine,13,120,6,acciaio,steel,"Paglierino con riflessi verdolini. Esordio originale con sentori minerali in primo piano, seguiti da erbe aromatiche, cenni di pesca bianca e sbuffi floreali di glicine. Di grande impatto al palato, con sapidità e freschezza in evidenza che invogliano al riassaggio. Discreta persistenza, con una scia salina nel finale.",,Italy,,,
2,0000616,,,,,,,,,,,,,2018,,Frascati Superiore,DOCG,Frascati Superiore,Casale Marchese,Lazio,3,5-9,Malvasia puntinata 70% – Trebbiano toscano 20% – Bellone 10%,Linguine allo scoglio,85,,85,,na,Lazio Malvasia,Bianco fermo,White Wine,13,12,4,acciaio,steel,"Giallo paglierino. Profilo olfattivo dominato  dai fiori bianchi di campo, con acacia e biancospino, poi agrumi, pesca bianca e nespola; a concludere mentuccia e salvia. Al gusto è abbastanza equilibrato; emergono l'acidità e la sapidità, che invitano a un nuovo sorso; finale ammandorlato. ",,Italy,,,
2,0000616,,,,,,,,,,,,,2019,,Frascati Superiore,DOCG,Frascati Superiore,Casale Marchese,Lazio,3,5-9,Malvasia puntinata 70% – Trebbiano toscano 20% – Bellone 10%,Paccheri allo scoglio,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,120,4,acciaio,steel,"Paglierino con riflessi dorati. Nitidi ricordi di scorza di limone, susina gialla, camomilla, finocchietto e zafferano si distendono su un sottofondo minerale. Il sorso è avvolgente, slanciato da una vivace freschezza agrumata e arricchito da gradevoli note saline e rimandi retrolfattivi pienamente coerenti. ",,Italy,,,
2,0000616,,,,,,,,,,,,,2020,,Frascati Superiore,DOCG,Frascati Superiore,Casale Marchese,Lazio,4,5-9,Malvasia puntinata 70% – Trebbiano toscano 20% – Bellone 5% – Bombino bianco 5%,Cosciotto di faraona con patate in camicia,89,,89,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,120,2,acciaio,steel,"Giallo paglierino brillante. Preludio mentolato per un'espressio- ne olfattiva con richiami di frutta bianca e anice stellato su uno sfondo agrumato. In bocca è croccante, sorretto da buona spalla acida e da una briosa sapidità. Durevolezza su ritorni di erbe aro- matiche.",,Italy,,,
1,000616-1,2.02,20,2.80,49,20,2.80,49,,0,,3.3,,2020,,Frascati Superiore,DOCG,Frascati Superiore,Casale Marchese,Lazio,3★-4★,5-9,Malvasia puntinata 70% – Trebbiano toscano 20% – Bellone 5% – Bombino bianco 5%,Polpo alla piastra su crema di cannellini – Linguine allo scoglio – Paccheri allo scoglio – Cosciotto di faraona con patate in camicia,86.3,0★,86.3,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13.5,12k-120k,2,acciaio,steel,,,Italy,,,
2,0000617,,,,,,,,,,,,,2018,,Frascati Superiore Quarto Marchese,DOCG,Frascati Superiore,Casale Marchese,Lazio,3,15-19,Malvasia puntinata 70% – Trebbiano toscano 20% – Bellone 5% – Bombino bianco 5%,Sarago alla griglia,85,,85,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,6,4,acciaio,steel,"Paglierino tendente al dorato, luminosissimo e consistente. Ouverture di profumi tropicali, con ananas e mango in evidenza, accompagnati da raffinate nuance di ginestra e intriganti tracce di erbe aromatiche, zenzero e pepe bianco. Sorso opulento, vellutato, cui la freschezza  e la sapidità fanno da giusto ed equilibrato contraltare; finale lungo, con gradevole ritorno fruttato. ",,Italy,,,
2,0000617,,,,,,,,,,,,,2019,,Frascati Superiore Quarto Marchese,DOCG,Frascati Superiore,Casale Marchese,Lazio,3,10-14,Malvasia puntinata 70% – Trebbiano toscano 20% – Bellone 5% – Bombino bianco 5%,Patate e funghi porcini,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,5,4,acciaio,steel,"Paglierino con riflessi oro. l'espressione olfattiva richiama fiori gialli, propoli ed erbe balsamiche, che lentamente si intrecciano  con nuance di nocciola, mela cotogna e una delicata speziatura. I| palato mostra una decisa componente sapida e un allungo aromatico su toni ammandorlati.",,Italy,,,
2,0000617,,,,,,,,,,,,,2020,,Frascati Superiore Quarto Marchese,DOCG,Frascati Superiore,Casale Marchese,Lazio,3,10-14,Malvasia puntinata 70% – Trebbiano toscano 20% – Bellone 5% – Bombino bianco 5%,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,5,3,acciaio,steel,,,Italy,,,
1,000617-1,1.02,10,0.82,14,10,0.82,14,,0,,3.0,,2020,,Frascati Superiore Quarto Marchese,DOCG,Frascati Superiore,Casale Marchese,Lazio,3★,10-14,Malvasia puntinata 70% – Trebbiano toscano 20% – Bellone 5% – Bombino bianco 5%,Patate e funghi porcini – Sarago alla griglia,85.7,0★,85.7,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13.5,5k-6k,3,acciaio,steel,,,Italy,,,
2,0000640,,,,,,,,,,,,,2015,,Frascati Superiore Linea Storica,DOCG,Frascati Superiore,Casale Mattia,Lazio,2,5-9,Malvasia bianca 30% – Malvasia Bianca di Candia 30% – Trebbiano 20% – Altri,nd,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,13,33,-,-,-,,,Italy,,,
1,000640-1,0.12,1,0.16,3,1,0.16,3,,0,,2.0,,2015,,Frascati Superiore Linea Storica,DOCG,Frascati Superiore,Casale Mattia,Lazio,2★,5-9,Malvasia bianca 30% – Malvasia Bianca di Candia 30% – Trebbiano 20% – Altri,nd,84.0,0★,84.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13,33k,-,-,-,,,Italy,,,
2,0000639,,,,,,,,,,,,,2016,,Frascati Superiore Terre Del Casale,DOCG,Frascati Superiore,Casale Mattia,Lazio,2,5-9,Malvasia bianca 30% – Malvasia Bianca di Candia 30% – Trebbiano 20% – Altri,nd,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,13,45,-,-,-,,,Italy,,,
1,000639-1,0.12,1,0.16,3,1,0.16,3,,0,,2.0,,2016,,Frascati Superiore Terre Del Casale,DOCG,Frascati Superiore,Casale Mattia,Lazio,2★,5-9,Malvasia bianca 30% – Malvasia Bianca di Candia 30% – Trebbiano 20% – Altri,nd,84.0,0★,84.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13,45k,-,-,-,,,Italy,,,
2,0000618,,,,,,,,,,,,,2019,,Frascati Superiore Heredio,DOCG,Frascati Superiore,Casale Vallechiesa,Lazio,2,15-19,Malvasia puntinata 70% – Bombino bianco 15% – Greco 15%,nd,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,20,-,-,-,,,Italy,,,
2,0000618,,,,,,,,,,,,,2020,,Frascati Superiore Heredio,DOCG,Frascati Superiore,Casale Vallechiesa,Lazio,3,15-19,Malvasia puntinata 70% – Bombino bianco 15% – Greco 15%,Peperoni imbottiti al pollo,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,20,-,-,-,"Paglierino vivido. Immediate sensazioni di frutta a polpa gialla si aprono a cenni di susina, pesca, melone, fiori gialli di ginestra ed erbe di campo. Mandorla fresca e sbuffi minerali a chiudere. Sor- so pieno con una giusta dotazione alcolica smorzata dalla viva- ce freschezza. Finale ammandorlato.",,Italy,,,
1,000618-1,0.45,4,0.26,5,4,0.26,5,,0,,2.5,,2020,,Frascati Superiore Heredio,DOCG,Frascati Superiore,Casale Vallechiesa,Lazio,2★-3★,15-19,Malvasia puntinata 70% – Bombino bianco 15% – Greco 15%,Peperoni imbottiti al pollo,85.0,0★,85.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13.5,20k,-,-,-,,,Italy,,,
2,0000631,,,,,,,,,,,,,2018,,Frascati Superiore 1960,DOCG,Frascati Superiore,Casata Mergè,Lazio,2,10-14,Malvasia puntinata 70% – Altri,nd,84,,84,,na,Lazio Malvasia,Bianco fermo,White Wine,13,30,4,acciaio,steel,,,Italy,,,
2,0000631,,,,,,,,,,,,,2019,,Frascati Superiore 1960,DOCG,Frascati Superiore,Casata Mergè,Lazio,3,10-14,Malvasia puntinata 70% – Altri,Paccheri con vongole e bottarga,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13,30,4,acciaio,steel,"Giallo paglierino con riflessi dorati. Quadro olfattivo stuzzicante, con richiami di pesca gialla, mandarino e profumi della macchia mediterranea. In bocca una avvolgente freschezza, sostenuta da una sapidità minerale, accompagna la progressione, dalla persistenza agrumata.",,Italy,,,
1,000631-1,0.45,4,0.37,6,4,0.37,6,,0,,2.5,,2019,,Frascati Superiore 1960,DOCG,Frascati Superiore,Casata Mergè,Lazio,2★-3★,10-14,Malvasia puntinata 70% – Altri,Paccheri con vongole e bottarga,85.0,0★,85.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13,30k,4,acciaio,steel,,,Italy,,,
2,0000632,,,,,,,,,,,,,2017,Riserva,Frascati Superiore Riserva Sesto 21,DOCG,Frascati Superiore,Casata Mergè,Lazio,3,15-19,Malvasia puntinata 70% – Altri,Mezze maniche agli scampi,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,10,9,acciaio,steel,"Giallo paglierino intenso, di grande luminosità L’impatto olfattivo si articola su profumi  di frutta gialla e agrumi, a cui si alternano sensazioni di macchia mediterranea e mineralità. In bocca è pieno, avvolgente e con una buona corrispondenza gusto-olfattiva; sapido, chiude in un finale ammandorlato.",,Italy,,,
2,0000632,,,,,,,,,,,,,2018,Riserva,Frascati Superiore Riserva Sesto 21,DOCG,Frascati Superiore,Casata Mergè,Lazio,3,15-19,Malvasia puntinata 70% – Altri,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,10,9,acciaio,steel,,,Italy,,,
1,000632-1,0.68,7,0.39,7,7,0.39,7,,0,,3.0,,2018,Riserva,Frascati Superiore Riserva Sesto 21,DOCG,Frascati Superiore,Casata Mergè,Lazio,3★,15-19,Malvasia puntinata 70% – Altri,Mezze maniche agli scampi – ,86.0,0★,86.0,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,13.5,10k,9,acciaio,steel,,,Italy,,,
2,0000632,,,,,,,,,,,,,2016,,Frascati Superiore Sesto 21,DOCG,Frascati Superiore,Casata Mergè,Lazio,3,10-14,Malvasia puntinata 50% – Trebbiano toscano 30% – Bombino bianco 20%,Baccalà in guazzetto,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,30,9,acciaio,steel,"Giallo paglierino con riflessi dorati. Fine impatto olfattivo di mela, pesca bianca, agrumi e piccoli fiori, che si apre a sentori minerali ed erbacei  di salvia e limoncella. L'assaggio è sapido e pieno, di buona struttura, con finale dai ritorni  di mandorla",,Italy,,,
2,0000619,,,,,,,,,,,,,2015,,Frascati Superiore,DOCG,Frascati Superiore,Castel De Paolis,Lazio,3,10-14,Malvasia puntinata 70% – Altri,nd,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,14,12,6,acciaio+sur lie,steel+sur lie,,,Italy,,,
2,0000619,,,,,,,,,,,,,2016,,Frascati Superiore,DOCG,Frascati Superiore,Castel De Paolis,Lazio,3,10-14,Malvasia puntinata 70% – Altri,nd,87,,87,,na,Lazio Malvasia,Bianco fermo,White Wine,14,16,6,acciaio+sur lie,steel+sur lie,,,Italy,,,
2,0000619,,,,,,,,,,,,,2019,,Frascati Superiore,DOCG,Frascati Superiore,Castel De Paolis,Lazio,5,15-19,Malvasia puntinata 70% – Altri,Linguine all'astice,91,,91,,na,Lazio Malvasia,Bianco fermo,White Wine,14,12,6,acciaio+sur lie,steel+sur lie,"Nobile e scintillante veste giallo paglierino con riverberi dorati. Il bouquet variegato traccia un quadro dagli immediati sentori di melissa, fiori di genziana e camomilla, frutta a polpa gialla, susina, nespola, mango e agrumi; aleggiano sentori minerali su un finale di erbe aromatiche. AI palato è avvolgente, morbido e suadente, in pregevole equilibrio con l'energica freschezza e la spiccata sapidità. Lunga chiusura dai rimandi fruttati. ",,Italy,,,
2,0000619,,,,,,,,,,,,,2020,,Frascati Superiore,DOCG,Frascati Superiore,Castel De Paolis,Lazio,5,15-19,Malvasia puntinata 70% – Altri,Filetto di sgombro con cipolle e capperi,92,,92,,na,Lazio Malvasia,Bianco fermo,White Wine,14,12,6,acciaio+sur lie,steel+sur lie,"Lucente veste giallo paglierino. Un corteo di ananas, papaia e frutto della passione si fonde ad agrumi, mandarino e cedro. L’eu- calipto s’arricchisce di un finissimo floreale di rosa e ginestra. Assaggio equilibrato, fresco e sapido, invitante. Aromi di armel- lina allungano la beva.",,Italy,,,
1,000619-1,6.98,68,3.99,70,68,3.99,70,,0,,3.8,,2020,,Frascati Superiore,DOCG,Frascati Superiore,Castel De Paolis,Lazio,3★-5★,15-19,Malvasia puntinata 70% – Altri,Baccalà in guazzetto – Linguine all'astice – Filetto di sgombro con cipolle e capperi,88.4,0★,88.4,nd,nd,Lazio Malvasia,Bianco fermo,White Wine,14,12k-30k,6,acciaio+sur lie,steel+sur lie,,,Italy,,,
2,0000620,,,,,,,,,,,,2017,2015,,Frascati Superiore Abelos,DOCG,Frascati Superiore,De Sanctis,Lazio,3,10-14,Malvasia puntinata 80% – Bombino bianco 20%,Timballo pasticciato di carciofi,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,10,4,acciaio,steel,"Giallo paglierino intenso e consistente. Si apre con una decisa sensazione floreale di fiori gialli, sambuco e ginestra, subito seguiti dalle caratteristiche note minerali della pietra focaia e del gesso. L'assaggio esprime un gradevole equilibrio gustativo, aiutato da una decisa vena acida e caratterizzato da buona sapidità Persistenza decisamente lunga. I",,Italy,,,
2,0000620,,,,,,,,,,,,2018,2016,,Frascati Superiore Abelos,DOCG,Frascati Superiore,De Sanctis,Lazio,3,10-14,Malvasia puntinata 80% – Bombino bianco 20%,Coccio di polpo patate e capperi,86,,86,,na,Lazio Malvasia,Bianco fermo,White Wine,13.5,15,6,acciaio,steel,"Giallo paglierino con riflessi dorati. Sensazioni floreali decise e nitide, di gelsomino e sambuco, con una suadenza accennata che ricorda il miele di tiglio e la camomilla, insieme all'alloro essiccato. Pieno e ricco al palato, agrumato, appagante. Equilibrio gustativo valorizzato da freschezza e mineralità, che ricordano l'energia vibrante della pietra focaia. ",,Italy,,,
2,0000620,,,,,,,,,,,,2019,2017,,Frascati Superiore Abelos,DOCG,Frascati Superiore,De Sanctis,Lazio,3,10-14,Malvasia puntinata 80% – Bombino bianco 20%,Zuppa di pesce alla marsigliese,88,,88,,na,Lazio Malvasia,Bianco fermo,White Wine,14,15,6,acciaio,steel,"Giallo dorato luminoso. Intenso bouquet aromatico, determinato da una spiccata florealità di fiori di tiglio e magnolia, sentori minerali, poi pompelmo, pino silvestre e una scia di infuso di tiglio. Al gusto è pieno ed equilibrato, con una gradevole vena sapida che ne prolunga la persistenza. ",,Italy,,,
