Entry,0005916,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
1,0005905-1,0.34,7,0.60,15,,0.00,,2,0.17,5,3.0,,,,Alto Adige Pinot Grigio Loss,DOC,Alto Adige Pinot Grigio,Cantina San Paolo,Alto Adige,3★,9-13,Pinot grigio 100%,Vellutata di ceci e gambero croccante,86.0,3★,86.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,3k,8,botte,oak,,,Italy,,,
2,0005891,,,,,,,,,,,,2017,2014,,Alto Adige Pinot Grigio Unterebner,DOC,Alto Adige Pinot Grigio,Cantina Tramin,Alto Adige,2,19-23,Pinot grigio 100%,nd,84,2,84,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,22,-,-,-,,,Italy,,,
2,0005891,,,,,,,,,,,,2018,2015,,Alto Adige Pinot Grigio Unterebner,DOC,Alto Adige Pinot Grigio,Cantina Tramin,Alto Adige,3,21-25,Pinot grigio 100%,nd,85,3,85,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,26,-,-,-,,,Italy,,,
2,0005891,,,,,,,,,,,,2019,2016,,Alto Adige Pinot Grigio Unterebner,DOC,Alto Adige Pinot Grigio,Cantina Tramin,Alto Adige,2,22-26,Pinot grigio 100%,nd,84,2,84,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,31,-,-,-,,,Italy,,,
2,0005891,,,,,,,,,,,,2020,2017,,Alto Adige Pinot Grigio Unterebner,DOC,Alto Adige Pinot Grigio,Cantina Tramin,Alto Adige,3,23-27,Pinot grigio 100%,nd,85,3,85,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,26,-,-,-,,,Italy,,,
2,0005891,,,,,,,,,,,,2021,2018,,Alto Adige Pinot Grigio Unterebner,DOC,Alto Adige Pinot Grigio,Cantina Tramin,Alto Adige,2,23-27,Pinot grigio 100%,nd,84,2,84,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,28,-,-,-,,,Italy,,,
2,0005891,,,,,,,,,,,,2022,2019,,Alto Adige Pinot Grigio Unterebner,DOC,Alto Adige Pinot Grigio,Cantina Tramin,Alto Adige,2,23-27,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,20,-,-,-,,,Italy,,,
1,0005891-1,1.14,22,0.89,22,,0.00,,6,0.25,7,2.3,,,,Alto Adige Pinot Grigio Unterebner,DOC,Alto Adige Pinot Grigio,Cantina Tramin,Alto Adige,2★-3★,23-27,Pinot grigio 100%,nd,84.0,2★-3★,84.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,14,20k-31k,-,-,-,,,Italy,,,
2,0005894,,,,,,,,,,,,2017,2015,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco Aristos,DOC,Alto Adige Pinot Grigio,Cantina Valle Isarco,Alto Adige,4,13-17,Pinot grigio 100%,nd,89,4,89,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,8,7,acciaio/botte,steel/oak,,,Italy,,,
2,0005894,,,,,,,,,,,,2018,2016,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco Aristos,DOC,Alto Adige Pinot Grigio,Cantina Valle Isarco,Alto Adige,4,13-17,Pinot grigio 100%,Baccalà fritto con crema di ceci,90,4,90,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,8,7,acciaio/botte,steel/oak,"Paglierino luccicante. Al naso esordisce con delicate sensazioni di mela e pompelmo, poi evidenzia susina,  albicocca e ananas. In bocca esprime pulizia e fresca intensità, con una spinta sapida prorompente. Lascia una lieve scia fresca, che si contrappone al calore alcolico rendendo il sorso estremamente avvincente. Chiude su interminabili aromi agrumati. In acciaio e rovere per 7 mesi  ",,Italy,,,
2,0005894,,,,,,,,,,,,2019,2017,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco Aristos,DOC,Alto Adige Pinot Grigio,Cantina Valle Isarco,Alto Adige,2,13-17,Pinot grigio 100%,nd,84,2,84,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8,7,acciaio/botte,steel/oak,,,Italy,,,
2,0005894,,,,,,,,,,,,2020,2018,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco Aristos,DOC,Alto Adige Pinot Grigio,Cantina Valle Isarco,Alto Adige,2,14-18,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,8,7,acciaio/botte,steel/oak,,,Italy,,,
2,0005894,,,,,,,,,,,,2022,2020,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco Aristos,DOC,Alto Adige Pinot Grigio,Cantina Valle Isarco,Alto Adige,2,14-18,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8,7,acciaio/botte,steel/oak,,,Italy,,,
1,0005894-1,2.35,46,2.88,72,,0.00,,13,0.82,23,2.8,,,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco Aristos,DOC,Alto Adige Pinot Grigio,Cantina Valle Isarco,Alto Adige,2★-4★,14-18,Pinot grigio 100%,Baccalà fritto con crema di ceci – ,85.4,2★-4★,85.4,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8k,7,acciaio/botte,steel/oak,,,Italy,,,
2,0005899,,,,,,,,,,,,2018,2016,,Alto Adige Pinot Grigio Vigna Castel Ringberg,DOC,Alto Adige Pinot Grigio,Elena Walch,Alto Adige,2,17-21,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,30,-,-,-,,,Italy,,,
2,0005899,,,,,,,,,,,,2022,2020,,Alto Adige Pinot Grigio Vigna Castel Ringberg,DOC,Alto Adige Pinot Grigio,Elena Walch,Alto Adige,3,18-22,Pinot grigio 100%,nd,86,3,86,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,30,-,-,-,,,Italy,,,
1,0005899-1,0.45,9,0.45,11,,0.00,,3,0.13,4,2.5,,,,Alto Adige Pinot Grigio Vigna Castel Ringberg,DOC,Alto Adige Pinot Grigio,Elena Walch,Alto Adige,2★-3★,18-22,Pinot grigio 100%,nd,84.0,2★-3★,84.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,14,30k,-,-,-,,,Italy,,,
2,0005900,,,,,,,,,,,,2020,2018,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Griesbauerhof,Alto Adige,2,9-13,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,2,5,acciaio,steel,,,Italy,,,
2,0005900,,,,,,,,,,,,2021,2019,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Griesbauerhof,Alto Adige,2,9-13,Pinot grigio 100%,Orata al cartoccio con patate,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,2,5,acciaio,steel,"Paglierino chiaro. Espressione fresca e pimpante di mela golden, pera williams, fiori di tiglio e gelsomino, con intermezzi di erba appena falciata. Sorso semplice e rinfrescante, di progressione sapida, dal finale di fiori di sambuco. Sosta in acciaio per 5 mesi ",,Italy,,,
1,0005900-1,0.23,5,0.41,10,,0.00,,1,0.12,3,2.0,,,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Griesbauerhof,Alto Adige,2★,9-13,Pinot grigio 100%,Orata al cartoccio con patate,82.0,2★,82.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,2k,5,acciaio,steel,,,Italy,,,
2,0005907,,,,,,,,,,,,2022,2020,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,H Lun,Alto Adige,2,7-11,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4,-,-,-,,,Italy,,,
1,0005907-1,0.12,2,0.25,6,,0.00,,1,0.07,2,2.0,,,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,H Lun,Alto Adige,2★,7-11,Pinot grigio 100%,nd,82.0,2★,82.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4k,-,-,-,,,Italy,,,
2,0005901,,,,,,,,,,,,2020,2018,,Alto Adige Pinot Grigio Vigna Windegg,DOC,Alto Adige Pinot Grigio,Josef Brigl,Alto Adige,2,10-14,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,3,-,-,-,,,Italy,,,
1,0005901-1,0.12,2,0.19,5,,0.00,,1,0.05,1,2.0,,,,Alto Adige Pinot Grigio Vigna Windegg,DOC,Alto Adige Pinot Grigio,Josef Brigl,Alto Adige,2★,10-14,Pinot grigio 100%,nd,82.0,2★,82.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,14,3k,-,-,-,,,Italy,,,
2,0005892,,,,,,,,,,,,2017,2015,Val Venosta,Alto Adige Pinot Grigio Val Venosta,DOC,Alto Adige Pinot Grigio,Marinushof,Alto Adige,2,12-16,Pinot grigio 100%,Petto di fagiano con spugnole e tartufo,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,1,10,acciaio/botte media,steel/medium oak,"Paglierino tenue. Note di fumo ed erbe aromatiche, pera e mela, verbena e crosta di pane caldo. Ampio e morbido al palato, con dotazione ca\or\r;a ben bilanciata da briosa freschezza e affabile sapidità. Finale amaricante su ricordi di scorza di pompelmo. Acciaio e tonneau. ",,Italy,,,
2,0005892,,,,,,,,,,,,2021,2019,Val Venosta,Alto Adige Pinot Grigio Val Venosta,DOC,Alto Adige Pinot Grigio,Marinushof,Alto Adige,3,12-16,Pinot grigio 100%,Uova di quaglia con pomodori,86,3,86,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,2,10,acciaio/botte media,steel/medium oak,"Paglierino tenue luminoso. Apre con sensazioni che ricordano il pepe biancc la pesca bianca, la susina gialla e il fiore di geranio. Entra in bocca vivace, per sfumare con rintocchi fruttati di pesca. Acciaio per 7 mesi e rovere francese pe 3  ",,Italy,,,
1,0005892-1,0.45,9,0.64,16,,0.00,,3,0.18,5,2.5,,,Val Venosta,Alto Adige Pinot Grigio Val Venosta,DOC,Alto Adige Pinot Grigio,Marinushof,Alto Adige,2★-3★,12-16,Pinot grigio 100%,Petto di fagiano con spugnole e tartufo – Uova di quaglia con pomodori,84.0,2★-3★,84.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,1k-2k,10,acciaio/botte media,steel/medium oak,,,Italy,,,
2,0005893,,,,,,,,,,,,2017,2015,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco,DOC,Alto Adige Pinot Grigio,Pacherhof,Alto Adige,3,13-17,Pinot grigio 100%,Tomino alla piastra,86,3,86,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,5,6,acciaio/botte media,steel/medium oak,"Paglierino luminoso. Al naso un'esplosione di aromi agrumati: limone, pompelmo e rinfrescante citronella. Palato dal timbro caldo, ben sorretto  da succosa freschezza e squisita mineralità. Finale lungo amabilmente acerbo. Acciaio e rovere per 6 mesi. ",,Italy,,,
1,0005893-1,0.34,7,0.44,11,,0.00,,2,0.13,3,3.0,,,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco,DOC,Alto Adige Pinot Grigio,Pacherhof,Alto Adige,3★,13-17,Pinot grigio 100%,Tomino alla piastra,86.0,3★,86.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,5k,6,acciaio/botte media,steel/medium oak,,,Italy,,,
2,0005883,,,,,,,,,,,,2017,2015,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Pardellerhof Montin,Alto Adige,3,8-12,Pinot grigio 100%,Flan di carote con salsa alle noci,86,3,86,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,2,-,acciaio,steel,"Giallo paglierino delicato. Appagano l'olfatto sentori di agrumi e mela verde, erbe aromatiche e note vegetali, gelée alla frutta. Gusto amabilmente fresco e leggero. Nel finale ricordi erbacei. Solo acciaio. ",,Italy,,,
1,0005883-1,0.34,7,0.66,17,,0.00,,2,0.19,5,3.0,,,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Pardellerhof Montin,Alto Adige,3★,8-12,Pinot grigio 100%,Flan di carote con salsa alle noci,86.0,3★,86.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,2k,-,acciaio,steel,,,Italy,,,
2,0005897,,,,,,,,,,,,2018,2016,,Alto Adige Pinot Grigio Peter Zemmer,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,2,8-12,Pinot grigio 100%,nd,84,2,84,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,90,-,acciaio,steel,,,Italy,,,
2,0005897,,,,,,,,,,,,2019,2017,,Alto Adige Pinot Grigio Peter Zemmer,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,3,8-12,Pinot grigio 100%,Merluzzo in umido al pomodoro,85,3,85,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,80,-,acciaio,steel,"Giallo paglierino. Dal calice emergono vividi aromi fruttati di pera abate e albicocca; poi risveglia leggeri ricordi erbacei, sui toni del tè verde. Al  palato sorprende con una nota salina preminente, che si intreccia alla fine vena fresca; sfocia in un finale gustoso, dai ricordi agrumati. Vinificazione in acciaio. ",,Italy,,,
2,0005897,,,,,,,,,,,,2020,2018,,Alto Adige Pinot Grigio Peter Zemmer,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,2,8-12,Pinot grigio 100%,Canederli di formaggio e spinaci,84,2,84,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,80,-,acciaio,steel,"Veste paglierino lucente. Al naso riconoscimenti di mela e pompelmo, caramella inglese e un accenno erbaceo di edera. Riempie la bocca con cremosa vena calorica, contrapposta a un garbato intreccio fresco-sapido; sfuma lasciando memorie di pompelmo rosa. Solo acciaio ",,Italy,,,
2,0005897,,,,,,,,,,,,2021,2019,,Alto Adige Pinot Grigio Peter Zemmer,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,2,8-12,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,80,-,acciaio,steel,,,Italy,,,
2,0005897,,,,,,,,,,,,2022,2020,,Alto Adige Pinot Grigio Peter Zemmer,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,2,9-13,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,80,-,acciaio,steel,,,Italy,,,
1,0005897-1,0.80,16,1.43,36,,0.00,,4,0.41,11,2.2,,,,Alto Adige Pinot Grigio Peter Zemmer,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,2★-3★,9-13,Pinot grigio 100%,Merluzzo in umido al pomodoro – Canederli di formaggio e spinaci – ,83.4,2★-3★,83.4,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,80k-90k,-,acciaio,steel,,,Italy,,,
2,0005896,,,,,,,,,,,,2018,2015,Riserva,Alto Adige Pinot Grigio Riserva Giatl,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,3,18-22,Pinot grigio 100%,Petto di vitello glassato,87,3,87,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,4,12,botte,oak,"Prezioso giallo dorato. Al naso emerge un profilo giovanile, con tenui richiami di pera, mandarino, melone e chiodi di garofano. Decisamente equilibrato al palato, con la dotazione calorica ben integrata e tensione sapida unita alla vivace freschezza. Strutturato e di lunga durata. Maturazione in rovere francese per 12 mesi ",,Italy,,,
2,0005896,,,,,,,,,,,,2019,2016,Riserva,Alto Adige Pinot Grigio Riserva Giatl,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,4,21-25,Pinot grigio 100%,Fegato di vitello alla veneziana,89,4,89,,,,Alto Adige White Wines,Bianco fermo,White Wine,14.5,10,12,botte,oak,"Veste paglierino lucente. Intensità  ed eleganza si intrecciano in una danza cadenzata. Svela lentamente riconoscimenti fruttati di ananas e mela cotogna, per proseguire in un crescendo fruttato-floreale con accenni di erbe aromatiche. Una struttura di fine eleganza ingloba garbata freschezza  e amabile sapidità. Lunghissima la persistenza, leggiadra e vivacizzante su una scia di arancia amara. Matura per 12 mesi in rovere francese ",,Italy,,,
2,0005896,,,,,,,,,,,,2020,2017,Riserva,Alto Adige Pinot Grigio Riserva Giatl,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,2,21-25,Pinot grigio 100%,nd,84,2,84,,,,Alto Adige White Wines,Bianco fermo,White Wine,14.5,10,12,botte,oak,,,Italy,,,
2,0005896,,,,,,,,,,,,2022,2018,Riserva,Alto Adige Pinot Grigio Riserva Giatl,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,2,21-25,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14.5,10,12,botte,oak,,,Italy,,,
1,0005896-1,1.57,31,1.34,33,,0.00,,9,0.38,11,2.8,,,Riserva,Alto Adige Pinot Grigio Riserva Giatl,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,2★-4★,21-25,Pinot grigio 100%,Petto di vitello glassato – Fegato di vitello alla veneziana – ,85.5,2★-4★,85.5,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,14.5,4k-10k,12,botte,oak,,,Italy,,,
2,0005890,,,,,,,,,,,,2017,2014,Riserva,Alto Adige Pinot Grigio Riserva Selection,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,4,14-18,Pinot grigio 100%,Petto di pollo agli aromi,89,4,89,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4,11,botte,oak,"Giallo paglierino lucente. Al naso si succedono cenmni floreali di camomilla e biancospino, stuzzicanti richiami di cannella, vaniglia e chiodi di garofano, uniti a note minerali iodate. Bocca che gioisce di freschezza fine e ravvivante, con risonanze sapide e calde. Tanta sostanza ad accompagnare la lunga persistenza in perfetta congruenza Matura in rovere francese per 11 mesi ",,Italy,,,
1,0005890-1,1.00,20,1.23,31,,0.00,,6,0.35,10,4.0,,,Riserva,Alto Adige Pinot Grigio Riserva Selection,DOC,Alto Adige Pinot Grigio,Peter Zemmer,Alto Adige,4★,14-18,Pinot grigio 100%,Petto di pollo agli aromi,89.0,4★,89.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4k,11,botte,oak,,,Italy,,,
2,0005887,,,,,,,,,,,,2017,2014,,Alto Adige Pinot Grigio Opes,DOC,Alto Adige Pinot Grigio,Ritterhof,Alto Adige,2,13-17,Pinot grigio 100%,Aspic di pomodoro e basilico,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13,5,12,acciaio/botte,steel/oak,"Veste giallo paglierino. Profuma di mela cotogna e pesche, fiori di lillà, rosmarino e finocchietto selvatico. Palato equilibrato e strutturato con buona gestione della vena sapida. Lunga persistenza con tocchi agrumati. In acciaio per 6 mesi e altrettanti in tonneau di rovere francese. ",,Italy,,,
2,0005887,,,,,,,,,,,,2018,2015,,Alto Adige Pinot Grigio Opes,DOC,Alto Adige Pinot Grigio,Ritterhof,Alto Adige,2,14-18,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,7,12,acciaio/botte,steel/oak,,,Italy,,,
2,0005887,,,,,,,,,,,,2019,2016,,Alto Adige Pinot Grigio Opes,DOC,Alto Adige Pinot Grigio,Ritterhof,Alto Adige,2,14-18,Pinot grigio 100%,Crespelle con salmone,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,7,12,acciaio/botte,steel/oak,"Un paglierino deciso prelude a sensazioni di mandorla fresca, mMousse di pera, felce e buccia di mandarino.  In bocca si mostra caldo, dalla trama sapida, vivacizzata da guizzi di freschezza; persistenza di media durata Chiude con echi agrumati. Sosta in acciaio e rovere francese. ",,Italy,,,
2,0005887,,,,,,,,,,,,2020,2017,,Alto Adige Pinot Grigio Opes,DOC,Alto Adige Pinot Grigio,Ritterhof,Alto Adige,2,16-20,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,4,12,acciaio/botte,steel/oak,,,Italy,,,
2,0005887,,,,,,,,,,,,2021,2018,,Alto Adige Pinot Grigio Opes,DOC,Alto Adige Pinot Grigio,Ritterhof,Alto Adige,2,16-20,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,4,12,acciaio/botte,steel/oak,,,Italy,,,
2,0005887,,,,,,,,,,,,2022,2019,,Alto Adige Pinot Grigio Opes,DOC,Alto Adige Pinot Grigio,Ritterhof,Alto Adige,2,14-18,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,4,12,acciaio/botte,steel/oak,,,Italy,,,
1,0005887-1,0.69,14,0.85,21,,0.00,,4,0.24,7,2.0,,,,Alto Adige Pinot Grigio Opes,DOC,Alto Adige Pinot Grigio,Ritterhof,Alto Adige,2★,14-18,Pinot grigio 100%,Aspic di pomodoro e basilico – Crespelle con salmone – ,82.0,2★,82.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,14,4k-7k,12,acciaio/botte,steel/oak,,,Italy,,,
2,0005903,,,,,,,,,,,,2021,2018,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Stachlburg,Alto Adige,1,10-14,Pinot grigio 100%,nd,77,1,77,,,,Alto Adige White Wines,Bianco fermo,White Wine,13,3,-,-,-,,,Italy,,,
1,0005903-1,0.00,0,0.00,0,,0.00,,0,0.00,0,1.0,,,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Stachlburg,Alto Adige,1★,10-14,Pinot grigio 100%,nd,77.0,1★,77.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13,3k,-,-,-,,,Italy,,,
2,0005902,,,,,,,,,,,,2020,2018,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco,DOC,Alto Adige Pinot Grigio,Tenuta Kofererhof,Alto Adige,2,11-15,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,12,8,acciaio/botte,steel/oak,,,Italy,,,
2,0005902,,,,,,,,,,,,2021,2019,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco,DOC,Alto Adige Pinot Grigio,Tenuta Kofererhof,Alto Adige,2,14-18,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8,8,acciaio/botte,steel/oak,,,Italy,,,
2,0005902,,,,,,,,,,,,2022,2020,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco,DOC,Alto Adige Pinot Grigio,Tenuta Kofererhof,Alto Adige,2,14-18,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8,8,acciaio/botte,steel/oak,,,Italy,,,
1,0005902-1,0.35,7,0.43,11,,0.00,,2,0.12,3,2.0,,,Valle Isarco,Alto Adige Pinot Grigio Valle Isarco,DOC,Alto Adige Pinot Grigio,Tenuta Kofererhof,Alto Adige,2★,14-18,Pinot grigio 100%,nd,82.0,2★,82.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,8k-12k,8,acciaio/botte,steel/oak,,,Italy,,,
2,0005884,,,,,,,,,,,,2017,2015,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Tenuta Larcherhof,Alto Adige,2,7-11,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,3,-,acciaio,steel,,,Italy,,,
2,0005884,,,,,,,,,,,,2018,2016,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Tenuta Larcherhof,Alto Adige,2,7-11,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,4,-,acciaio,steel,,,Italy,,,
2,0005884,,,,,,,,,,,,2019,2017,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Tenuta Larcherhof,Alto Adige,2,8-12,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,3,-,acciaio,steel,,,Italy,,,
2,0005884,,,,,,,,,,,,2021,2019,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Tenuta Larcherhof,Alto Adige,2,8-12,Pinot grigio 100%,Trota al cartoccio,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14.5,3,-,acciaio,steel,"Paglierino dai bordi verdolini. Fruttato e floreale al naso, propone ciliegia bianca, prugna e fiori di melo. In bocca entra caldo, sostenuto da adeguata trama fresco-sapida. Sfuma su ricordi fruttati Solo acciaio. ",,Italy,,,
1,0005884-1,0.46,9,0.91,23,,0.00,,3,0.26,7,2.0,,,,Alto Adige Pinot Grigio,DOC,Alto Adige Pinot Grigio,Tenuta Larcherhof,Alto Adige,2★,8-12,Pinot grigio 100%,Trota al cartoccio,82.0,2★,82.0,nd,nd,,Alto Adige White Wines,Bianco fermo,White Wine,14.5,3k-4k,-,acciaio,steel,,,Italy,,,
2,0005895,,,,,,,,,,,,2018,2016,,Alto Adige Pinot Grigio Finell,DOC,Alto Adige Pinot Grigio,Tenuta Pitzner,Alto Adige,2,12-16,Pinot grigio 100%,nd,82,2,82,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,2,4,acciaio/botte,steel/oak,,,Italy,,,
2,0005895,,,,,,,,,,,,2019,2017,,Alto Adige Pinot Grigio Finell,DOC,Alto Adige Pinot Grigio,Tenuta Pitzner,Alto Adige,2,12-16,Pinot grigio 100%,nd,84,2,84,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,2,4,acciaio/botte,steel/oak,,,Italy,,,
2,0005895,,,,,,,,,,,,2020,2018,,Alto Adige Pinot Grigio Finell,DOC,Alto Adige Pinot Grigio,Tenuta Pitzner,Alto Adige,3,12-16,Pinot grigio 100%,Sardine in tempura con erbette,85,3,85,,,,Alto Adige White Wines,Bianco fermo,White Wine,13.5,7,4,acciaio/botte,steel/oak,"Colore paglierino dai bagliori ramati Esordisce su note di erbe aromatiche, per sorprendere poi con netti profumi  di frutti di bosco: fragolina, lamponi e ribes fanno da sfondo a un dolce tocco di mela Weirouge e pera matura. Cenni fenolici e di tabacco. Assaggio austero e longilineo, eppur elegante, dal tocco tannico, allietato da freschezza brillante, mirabilmente in accordo con la vena calda. In chiusura ripropone frutti rossi. Nasce in acciaio, poi matura in legno per 4 mesi ",,Italy,,,
2,0005895,,,,,,,,,,,,2021,2019,,Alto Adige Pinot Grigio Finell,DOC,Alto Adige Pinot Grigio,Tenuta Pitzner,Alto Adige,2,12-16,Pinot grigio 100%,Verdure in gelatina,84,2,84,,,,Alto Adige White Wines,Bianco fermo,White Wine,14,3,4,acciaio/botte,steel/oak,"Giallo verdolino. Incipit fruttato di mela verde, seguito da cenni di buccia di limone e menta glaciale, con un soffio floreale in chiusura. Sorso leggero, allietato da viva freschezza. Acciaio e rovere francese per 4 mesi ",,Italy,,,
