Entry,0005972,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0001379,,,,,,,,,,,,,2017,,Barbaresco,DOCG,Barbaresco,Batasiolo,Piemonte,2,25-29,Nebbiolo 100%,nd,84,,84,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,60k,6+18,acciaio+botte,steel+oak,,,Italy,,,
1,0001379-1,0.79,4,0.16,8,4,0.16,6,,0.00,,2.7,,,,Barbaresco,DOCG,Barbaresco,Batasiolo,Piemonte,2★-3★,25-29,Nebbiolo 100%,Tajarin al burro con tartufo bianco,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,60k-80k,6+18,acciaio+botte,steel+oak,,,Italy,,,
2,0001380,,,,,,,,,,,,,2013,Pajorè,Barbaresco Pajorè,DOCG,Barbaresco,Bel Colle,Piemonte,3,25-29,Nebbiolo 100%,nd,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,6k,6+24,acciaio+botte,steel+oak,,,Italy,,,
2,0001380,,,,,,,,,,,,,2015,Pajorè,Barbaresco Pajorè,DOCG,Barbaresco,Bel Colle,Piemonte,3,35-39,Nebbiolo 100%,Tacchino ripieno ,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,7k,6+24,acciaio+botte,steel+oak,"Seducenti trasparenze ancora rubino. Freschissima la prima sensazione olfattiva, stimolata da una chiara presenza di pepe, su cui si allineano violette e rose, poi chiodi di garofano e macis, su un fondale di frutta macerata e ciliegia. In bocca il tannino si dimostra fitto e incisivo, denunciando una stoffa in grado di evolvere in una progressione qualitativa che raggiungerà il suo apice nel giro di 4 o 5 anni. Matura in rovere da 50 ettolitri per 23 mesi. ",,Italy,,,
2,0001380,,,,,,,,,,,,,2016,Pajorè,Barbaresco Pajorè,DOCG,Barbaresco,Bel Colle,Piemonte,3,35-39,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,8k,6+24,acciaio+botte,steel+oak,,,Italy,,,
2,0001380,,,,,,,,,,,,,2017,Pajorè,Barbaresco Pajorè,DOCG,Barbaresco,Bel Colle,Piemonte,4,35-39,Nebbiolo 100%,Tasca di vitello con porcini,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,7k,6+24,acciaio+botte,steel+oak,"Granato con lampi rubino. Leggiadre  le prime parole, che richiamano la violetta ancora fresca e la rosa; seguono fragoline di bosco e ciliegie, ma il culmine olfattivo si raggiunge quando si apre lo scrigno dei sentori vegetali e balsamici, tra mentolo, radici e china. La bocca non smentisce le aspettative e restituisce la personalità del cru: tannini eleganti, tesi ma sottili, per una bocca classica nel senso migliore del termine. Chiude con erbe officinali. Sosta per 23 mesi in botti di rovere da 50 ettolitri ",,Italy,,,
2,0001380,,,,,,,,,,,,,2018,Pajorè,Barbaresco Pajorè,DOCG,Barbaresco,Bel Colle,Piemonte,3,35-39,Nebbiolo 100%,Gouda fermier,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,7k,6+24,acciaio+botte,steel+oak,"Granato di leggiadra trasparenza con lampi rubino. L'incipit è un delicato floreale di violetta e rosa, con fragoline di bosco e dol- ci bacche rosse su di un bordone speziato. Elegante lo slancio in bocca, con un tannino garbato, snella freschezza ed un lungo congedo dalla scia agrumata.",,Italy,,,
1,0001380-1,2.36,13,0.36,18,13,0.36,13,,0.00,,3.2,,,Pajorè,Barbaresco Pajorè,DOCG,Barbaresco,Bel Colle,Piemonte,3★-4★,35-39,Nebbiolo 100%,Tacchino ripieno  – Tasca di vitello con porcini – Gouda fermier,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,6k-8k,6+24,acciaio+botte,steel+oak,,,Italy,,,
2,0001382,,,,,,,,,,,,2017,2012,,Barbaresco,DOCG,Barbaresco,Bera,Piemonte,2,20-24,Nebbiolo 100%,nd,84,,84,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,5k,12+24,acciaio+botte,steel+oak,,,Italy,,,
2,0001382,,,,,,,,,,,,2018,2013,,Barbaresco,DOCG,Barbaresco,Bera,Piemonte,3,25-29,Nebbiolo 100%,Cosciotto d'agnello ,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,5k,12+24,acciaio+botte,steel+oak,"Barbaresco di ottimo livello, rosso granato delicatamente intenso e luminoso. Il massimo della finezza  si esprime all'olfatto, che rivela un tratto molto classico, fatto di piccoli frutti rossi, erbe balsamiche e avvolgente speziatura. Al sorso mostra piacevolezza, sostenuta da un gustoso tannino in perfetto equilibrio e da una lunga persistenza. Matura per 24 mesi in barrique. ",,Italy,,,
2,0001382,,,,,,,,,,,,2019,2015,,Barbaresco,DOCG,Barbaresco,Bera,Piemonte,3,25-29,Nebbiolo 100%,nd,85,,85,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,5k,12+24,acciaio+botte,steel+oak,,,Italy,,,
2,0001382,,,,,,,,,,,,2020,2016,,Barbaresco,DOCG,Barbaresco,Bera,Piemonte,3,20-24,Nebbiolo 100%,nd,85,,85,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,5k,12+24,acciaio+botte,steel+oak,,,Italy,,,
2,0001382,,,,,,,,,,,,2021,2017,,Barbaresco,DOCG,Barbaresco,Bera,Piemonte,2,25-29,Nebbiolo 100%,nd,84,,84,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,6k,12+24,acciaio+botte,steel+oak,,,Italy,,,
2,0001382,,,,,,,,,,,,2022,2018,,Barbaresco,DOCG,Barbaresco,Bera,Piemonte,3,25-29,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,5k,12+24,acciaio+botte,steel+oak,,,Italy,,,
1,0001382-1,1.59,9,0.33,16,9,0.33,12,,0.00,,2.7,,,,Barbaresco,DOCG,Barbaresco,Bera,Piemonte,2★-3★,25-29,Nebbiolo 100%,Cosciotto d'agnello ,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,5k-6k,12+24,acciaio+botte,steel+oak,,,Italy,,,
2,0001384,,,,,,,,,,,,,2009,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Bera,Piemonte,3,40-44,Nebbiolo 100%,Tasca di vitello ripiena con verdure,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,24,botte piccola,small oak,"Granato pieno, un Barbaresco caratterizzato da eleganza e finezza Olfatto decisamente classico, fragolina, lampone, marasca e ribes, erbe balsamiche e aromatiche, speziature dolci e avvolgenti. In bocca ha forza e piacevolezza insieme, sostenuta la parte tannica, ma giudiziosa. Riposa per 24 mesi in botti di diversa capacità. ",,Italy,,,
2,0001384,,,,,,,,,,,,,2011,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Bera,Piemonte,3,40-44,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,24,botte piccola,small oak,,,Italy,,,
2,0001384,,,,,,,,,,,,,2012,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Bera,Piemonte,3,40-44,Nebbiolo 100%,Agnolotti al sugo d'arrosto,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,24,botte piccola,small oak,"Rosso granato lucente con riflesso rubino. Profumi di fragolina e ciliegia, foglie secche e radici, seguiti da cardamomo e zenzero, a completare un quadro complesso e invitante. In bocca è generoso: emergono le note fruttate a dare sapore e lunghezza, in accordo con un modulato tannino e delicata freschezza. Matura in barrique per 24 mesi, poi sosta per lo stesso tempo in acciaio e infine per un anno in bottiglia ",,Italy,,,
2,0001384,,,,,,,,,,,,,2013,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Bera,Piemonte,4,40-44,Nebbiolo 100%,Petto d'anatra al Barbaresco,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,2k,24,botte piccola,small oak,"Scintillante e prezioso granato. Si espande subito in numerose sensazioni olfattive: petali di rosa, piccoli frutti  di bosco, su cui spicca un'elegante  e fine fragolina; finale speziato con delicati cenni di torrefazione. Al gusto colpisce per il suo invidiabile equilibrio, caratterizzato da un tannino per nulla invadente che lascia libere di esprimersi le sensazioni fresche e sapide; lunga persistenza. Matura in botti grandi da 25 ettolitri per 2 anni ",,Italy,,,
1,0001384-1,2.02,11,0.27,13,11,0.27,10,,0.00,,3.3,,,Basarin – Riserva,Barbaresco Basarin Riserva,DOCG,Barbaresco,Bera,Piemonte,3★-4★,40-44,Nebbiolo 100%,Tasca di vitello ripiena con verdure – Agnolotti al sugo d'arrosto – Petto d'anatra al Barbaresco,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,2k-3k,24 mesi in barrique o botte grande,botte piccola,small oak,,,Italy,,,
2,0001383,,,,,,,,,,,,,2011,Rabajà – Riserva,Barbaresco Rabajà Riserva,DOCG,Barbaresco,Bera,Piemonte,4,40-44,Nebbiolo 100%,Brasato di manzo,90,,90,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,24,botte piccola,small oak,"Un prezioso e invitante Rabajà, complesso nelle sfumature di fiori, frutta e nobili speziature. La fragranza floreale è giocata su viola, rosa essiccata e glicine, con invitante sottobosco di fragoline e lampone. In bocca è pieno e stuzzicante, con tannino vigoroso ma ben integrato con la freschezza, che incide sulla piacevole e lunga persistenza. Matura per 24 mesi in barrique. ",,Italy,,,
2,0001383,,,,,,,,,,,,,2012,Rabajà – Riserva,Barbaresco Rabajà Riserva,DOCG,Barbaresco,Bera,Piemonte,5,45-49,Nebbiolo 100%,Faraona arrosto ,91,,91,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,24,botte grande,big oak,"' Rosso granato di esemplare integrità. La parte olfattiva è molto ricca e variegata: passa dai fiori, come la viola, ai frutti di bosco e agli agrumi, con una venatura erbacea essiccata a supportare una leggera tostatura conclusiva. Gusto di notevole spessore: il tannino è ricco e gustoso; l'equilibrio è caratterizzato dalla prevalente morbidezza, arricchita dai ritorni agrumati. Persistenza quasi infinita, preludio a importanti evoluzioni. Matura per 24 mesi in botte grande ",,Italy,,,
2,0001383,,,,,,,,,,,,,2015,Rabajà – Riserva,Barbaresco Rabajà Riserva,DOCG,Barbaresco,Bera,Piemonte,3,40-44,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k,24,botte grande,big oak,,,Italy,,,
1,0001383-1,4.32,24,0.58,28,24,0.57,22,,0.00,,4.0,,,Rabajà – Riserva,Barbaresco Rabajà Riserva,DOCG,Barbaresco,Bera,Piemonte,3★-5★,40-44,Nebbiolo 100%,Brasato di manzo – Faraona arrosto ,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k,24 mesi in barrique o botte grande,botte grande,big oak,,,Italy,,,
2,0001381,,,,,,,,,,,,,2016,Serraboella,Barbaresco Serraboella,DOCG,Barbaresco,Bera,Piemonte,3,35-39,Nebbiolo 100%,Tagliata di manzo al rosmarino,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,4k,15,botte piccola,small oak,"Esuberante rosso granato vivissimo. Netto l'esordio odoroso, che dichiara essenze fruttate e speziate integrate generosamente da sfumature vegetali di foglie secche e cenni balsamici che ingentiliscono. Coerenza all'assaggio, solida nel tannino e supportata da una morbidezza che segna il sapore. Un Barbaresco da bere a grandi sorsi Passaggio in barrique per 15 mesi ",,Italy,,,
2,0001381,,,,,,,,,,,,,2018,Serraboella,Barbaresco Serraboella,DOCG,Barbaresco,Bera,Piemonte,4,35-39,Nebbiolo 100%,Agnello arrosto,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k,24,botte piccola,small oak,"Vivido colore granato. Esemplare nel mostrare il grande poten- ziale del cru Serraboella: fragolina di bosco, eucalipto, menta fresca, pepe, violetta. Tutta gioventù che ritroviamo nel sorso in- tenso, gustoso, persistente e caratterizzato da un tannino vivo che promette lunga evoluzione. ",,Italy,,,
1,0001381-1,1.34,7,0.20,10,7,0.20,8,,0.00,,3.5,,,Serraboella,Barbaresco Serraboella,DOCG,Barbaresco,Bera,Piemonte,3★-4★,35-39,Nebbiolo 100%,Tagliata di manzo al rosmarino – Agnello arrosto,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,3k-4k,15-24 mesi in barrique,botte piccola,small oak,,,Italy,,,
2,0001385,,,,,,,,,,,,,2015,Serraboella – Riserva,Barbaresco Serraboella Riserva,DOCG,Barbaresco,Bera,Piemonte,3,35-39,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,2k,-,-,-,,,Italy,,,
1,0001385-1,0.34,2,0.05,3,2,0.05,2,,0.00,,3.0,,,Serraboella – Riserva,Barbaresco Serraboella Riserva,DOCG,Barbaresco,Bera,Piemonte,3★,35-39,Nebbiolo 100%,nd,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,2k,-,-,-,,,Italy,,,
2,0001432,,,,,,,,,,,,,2015,Asili,Barbaresco Asili,DOCG,Barbaresco,Bruno Giacosa,Piemonte,5,150-174,Nebbiolo 100%,Filetto con asparagi e tartufo nero,92,,92,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,14k,18,botte grande,big oak,"Nuovamente uno straordinario Asili.  È fitto e introverso all'olfatto, colmo di fiori appassiti e spezie che stentano  a definirsi. La progressione è poi sfolgorante: in pochi minuti si distende in una cascata di profumi di ciliegia e pesca, ribes, confetture e torrefazione; fragranze pregiate che accompagnano un corpo perfetto e proporzionato, rotondo nei tannini, succulento e sapido nella lunghissima permanenza. Una perla, al meglio dal 2022. Vinificazione in acciaio con macerazione di 20 giorni e riposo per 18 mesi in grandi botti di rovere francese. ",,Italy,,,
2,0001432,,,,,,,,,,,,,2017,Asili,Barbaresco Asili,DOCG,Barbaresco,Bruno Giacosa,Piemonte,4,150-174,Nebbiolo 100%,Arista di maiale con patate,90,,90,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,14k,18,botte grande,big oak,"Granato vivido. Il naso si presenta inizialmente torrefatto con sentori di caffè e cacao; si scioglie e distende espressioni di grande finezza, con rimandi di ciliegia, susina, Mora di gelso. La bocca è gustosa, munita di tannini fitti e ancora giovani. Lunga persistenza finale. L'elegante matrice del cru Asili è bene in vista. Uve vendemmiate il 19 settembre. Vinificato in acciaio, sosta per 18 mesi in grandi botti di rovere francese. ",,Italy,,,
1,0001432-1,3.98,22,0.14,7,22,0.14,5,,0.00,,4.5,,,Asili,Barbaresco Asili,DOCG,Barbaresco,Bruno Giacosa,Piemonte,4★-5★,150-174,Nebbiolo 100%,Filetto con asparagi e tartufo nero – Arista di maiale con patate,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,14k,18,botte grande,big oak,,,Italy,,,
2,0001430,,,,,,,,,,,,,2011,Asili – Riserva,Barbaresco Asili Riserva,DOCG,Barbaresco,Bruno Giacosa,Piemonte,5,250-299,Nebbiolo 100%,Agnello al forno,94,,94,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,15k,24,botte grande,big oak,"Un Asili straordinario, uno dei migliori vini assaggiati in questa edizione della guida. Di colore granato classico, si esibisce subito con un impatto olfattivo di rara espressione, fitto di sentori complessi, che dai toni floreali ed erbacei giungono fino alla frutta più pura. A intense note di erbe officinali e di frutta macerata si uniscono profumi di menta e mora, caramella di liquirizia, tabacco, poi succo di ciliegia e fragola. Al gusto l'ingresso è largo, morbido e deciso, ma estremamente equilibrato, con tannini fini e sfumati e persistenza fruttata. Un gigante. Vinificazione in acciaio, maturazione per 24 mesi in grandi botti di rovere non tostate e 24 mesi di affinamento. Prima annata: 1967. ",,Italy,,,
2,0001430,,,,,,,,,,,,,2014,Asili – Riserva,Barbaresco Asili Riserva,DOCG,Barbaresco,Bruno Giacosa,Piemonte,5,300-349,Nebbiolo 100%,Pernice tartufata,94,,94,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,10k,32,botte grande,big oak,"La solita etichetta rossa di Bruno Giacosa. Granato classico, dal naso inebriante e intenso. Sfoggia frutta rossa di superba espressione: finissime ciliegie ed erbe di montagna si uniscono a toni di gelatina di frutta, melograno, aghi di pino, menta, caramella di liquirizia, poi armellina di pesca e noce moscata Saporito, morbido, persistente, dalla struttura piena e con tannini appena accennati. Che dire ancora? Più che un vino è un elisir. Resa bassissima delle uve, nell'ordine di 50 quintali per ettaro. Matura per 32 mesi in botti grandi di rovere francese. ",,Italy,,,
2,0001430,,,,,,,,,,,,,2016,Asili – Riserva,Barbaresco Asili Riserva,DOCG,Barbaresco,Bruno Giacosa,Piemonte,5,400-449,Nebbiolo 100%,Tournedos alla Rossini,97,,97,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,11k,20,botte grande,big oak,"A lungo atteso, l'Asili '16 di Giacosa è un vino di grande nobiltà. Scuro, ha un naso austero e integro, ancora poco espressivo e sciolto. Il piglio è classico, con note di fiori passiti, spezie fini, ap- porti fruttati di gran classe. La bocca è perfetta in tutto, morbida e appagante: del resto siamo al vertice. ",,Italy,,,
1,0001430-1,8.95,50,0.12,6,50,0.12,4,,0.00,,5.0,,,Asili – Riserva,Barbaresco Asili Riserva,DOCG,Barbaresco,Bruno Giacosa,Piemonte,5★,400-449,Nebbiolo 100%,Agnello al forno – Pernice tartufata – Tournedos alla Rossini,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,10k-15k,20-32 mesi in botte grande,botte grande,big oak,,,Italy,,,
2,0001431,,,,,,,,,,,,,2013,Rabajà,Barbaresco Rabajà,DOCG,Barbaresco,Bruno Giacosa,Piemonte,5,150-174,Nebbiolo 100%,Coda brasata,93,,93,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,4k,30,botte grande,big oak,"Un ritorno in grande stile. È un Barbaresco dai tratti nobili; dal colore granato classico, si esprime con un naso fitto e delicatissimo, preciso nei profumi tersi di frutta rossa e sottobosco, sullo sfondo intrecci di spezie e sbuffi ferrosi Si notano rosa e violetta, liquirizia in radice, poi accenni di ciliegia, pesca e confetture. La bocca è alla Giacosa, armonica ed equilibrata in ogni fase, con tannini leggeri e un finale elegante e fruttato. Che grazia. Riposa per 30 mesi di botte grande. ",,Italy,,,
2,0001431,,,,,,,,,,,,,2014,Rabajà,Barbaresco Rabajà,DOCG,Barbaresco,Bruno Giacosa,Piemonte,4,150-174,Nebbiolo 100%,Castelmagno stagionato,90,,90,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,4k,18,botte grande,big oak,"Rabajà di grande eleganza, dal prezioso bouquet. Un vero e proprio omaggio alla precisione: gli aromi sono complessi,  di pesca, ribes, tè, melograno, carcadè, delicate nuance di torrefazione, cioccolatino; poi un effluvio di ciliegia e fragola, purissime e definite. La bocca risponde al meglio: evidenzia equilibrio e proporzione. L'ingresso è morbido e corposo, lo sviluppo ordinato e generoso, finissimo nel tannino e nella lunga durata. Ancora una grande bottiglia. Sosta per 18 mesi di grande botte di rovere francese ",,Italy,,,
2,0001431,,,,,,,,,,,,,2015,Rabajà,Barbaresco Rabajà,DOCG,Barbaresco,Bruno Giacosa,Piemonte,5,150-174,Nebbiolo 100%,Filetto in crosta con porcini,92,,92,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,4k,20,botte grande,big oak,"Rabajà di grande finezza. Granato nel colore e puntiglioso nei sentori olfattivi, scanditi con espressioni eleganti di fiori appassiti, cipria, foglie secche  Poi svela nitide tracce di ciliegia, melograno, lampone, insieme a spezie fini e mentolate. Al gusto si conferma una delizia: eccellente, con precisione nello sviluppo e tannini sfumati. Chiude sapido. Fermenta in acciaio con 20 giorni di macerazione, poi riposa per 20 mesi in botti grandi di rovere francese. ",,Italy,,,
2,0001431,,,,,,,,,,,,,2016,Rabajà,Barbaresco Rabajà,DOCG,Barbaresco,Bruno Giacosa,Piemonte,3,175-199,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,4k,20,botte grande,big oak,,,Italy,,,
2,0001431,,,,,,,,,,,,,2017,Rabajà,Barbaresco Rabajà,DOCG,Barbaresco,Bruno Giacosa,Piemonte,5,200-249,Nebbiolo 100%,Pernice tartufata,92,,92,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k,20,botte grande,big oak,"Rabaja dal grande frutto, rosso e fragrante, piccole spezie, ot- tima fusione e definizione. Al gusto è vigoroso e pieno, sfumato nel tannino fine, lungo in persistenza. Che eleganza. Meglio se dal 2028.",,Italy,,,
1,0001431-1,10.29,57,0.26,13,57,0.26,10,,0.00,,4.4,,,Rabajà,Barbaresco Rabajà,DOCG,Barbaresco,Bruno Giacosa,Piemonte,3★-5★,200-249,Nebbiolo 100%,Coda brasata – Castelmagno stagionato – Filetto in crosta con porcini – Pernice tartufata,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,3k-4k,18-30 mesi in botte grande,botte grande,big oak,,,Italy,,,
2,0001518,,,,,,,,,,,,,2013,,Barbaresco,DOCG,Barbaresco,Bruno Rocca Rabajà,Piemonte,3,35-39,Nebbiolo 100%,Carrè di agnello in crosta aromatica,86,,86,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,17k,30,botte,oak,"Granato sì, ma ai confini del rubino. Espansivo nella sua raffinata nebbiolicità: pepe e noce moscata, fragolina macerata, sfolgorii di viola,  e poi ginepro e chiodi di garofano. Tannico e speziato, convince per imponenza strutturale, gusto, sapidità. Giovanissimo, con conclusione appena amarognola, ha un bel futuro su  cui scommettere. Passa 18 mesi in barrique. ",,Italy,,,
2,0001518,,,,,,,,,,,,,2014,,Barbaresco,DOCG,Barbaresco,Bruno Rocca Rabajà,Piemonte,3,35-39,Nebbiolo 100%,nd,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,12k,30,botte,oak,,,Italy,,,
2,0001518,,,,,,,,,,,,,2015,,Barbaresco,DOCG,Barbaresco,Bruno Rocca Rabajà,Piemonte,3,40-44,Nebbiolo 100%,Capriolo in salmì,87,,87,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14.5,15k,30,botte,oak,"Granato d'antan, fascinoso. Piccoli frutti in alcol, noce moscata, tracce  di terra ferrosa e di viola. Al sorso  ha forza e bevibilità, tannini di eccellente qualità tattile e gustativa, una lunga scia retrolfattiva e un’autentica, insopprimibile vocazione all'abbinamento in tavola. Barbaresco vero. Passaggio per 18 mesi in barrique e non sentirli ",,Italy,,,
2,0001518,,,,,,,,,,,,,2018,,Barbaresco,DOCG,Barbaresco,Bruno Rocca Rabajà,Piemonte,4,40-44,Nebbiolo 100%,nd,89,,89,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,13k,30,botte,oak,,,Italy,,,
1,0001518-1,2.02,11,0.27,13,11,0.27,10,,0.00,,3.3,,,,Barbaresco,DOCG,Barbaresco,Bruno Rocca Rabajà,Piemonte,3★-4★,40-44,Nebbiolo 100%,Carrè di agnello in crosta aromatica – Capriolo in salmì,na,,na,,na,Piemonte Nebbiolo,,Rosso fermo,Red Wine,14,12k-17k,30,botte,oak,,,Italy,,,
